ensembl_gene_id	gene_id	symbol	type
NA	111823	Iapls1-72	other
NA	111824	Iapls1-66	other
NA	111825	Iapls1-50	other
NA	111826	Iapls1-49	other
NA	111827	Iapls1-47	other
NA	111828	Iapls1-71	other
NA	111829	Iapls1-67	other
NA	111830	Iapls2-28	other
NA	111831	Iapls2-18	other
NA	111832	Iapls2-23	other
NA	111833	Iapls2-38	other
NA	111834	Iapls1-68	other
NA	111835	Iapls1-12	other
NA	111836	Iapls1-13	other
NA	111837	Iapls1-22	other
NA	111838	Iapls1-30	other
NA	111839	Iapls2-10	other
NA	111840	Iapls2-11	other
NA	111841	Iapls2-12	other
NA	111842	Iapls3-11	other
NA	111843	Iapls3-12	other
NA	111844	Iapls3-14	other
NA	111845	Iapls3-15	other
NA	111846	Iapls3-20	other
NA	111847	Iapls3-24	other
NA	111848	Iapls3-38	other
NA	111849	Iapls3-40	other
NA	111850	Iapls3-28	other
NA	111851	Iapls1-21	other
NA	111852	Iapls2-27	other
NA	111853	Iapls1-43	other
NA	111854	Iapls2-21	other
NA	111855	Iapls2-22	other
NA	111856	Iapls1-73	other
NA	111857	Iapls3-65	other
NA	111858	Iapls1-48	other
NA	111859	Iapls2-15	other
NA	111860	Iapls3-48	other
NA	111861	H2-I	other
NA	111862	Iap3ra3	other
NA	111863	Pltr3	other
NA	111864	Pltr6	other
NA	111865	Pltr9	other
NA	111866	Xltr3	other
NA	111867	Xltr6	other
NA	111868	Iap3ra1	other
NA	111869	Iap3ra5	other
NA	111870	Iap3ra8	other
NA	111871	Iap3ra9	other
NA	111872	Iap3rb1	other
NA	111873	Iap3rb3	other
NA	111874	Iap3rb5	other
NA	111875	Iap3rb8	other
NA	111876	Iap3rb9	other
NA	111877	Iap3rc1	other
NA	111878	Iap3rc2	other
NA	111879	Iap3rc4	other
NA	111880	Iap3rc8	other
NA	111881	Iap3rc9	other
NA	111882	Iap5ra1	other
NA	111883	Iap5ra2	other
NA	111884	Iap5ra4	other
NA	111885	Iap5ra5	other
NA	111886	Iap5ra7	other
NA	111887	Iap5rb1	other
NA	111888	Iap5rb2	other
NA	111889	Iap5rb3	other
NA	111890	Iap5rb6	other
NA	111891	Iap5rb7	other
NA	111892	Iap5rb8	other
NA	111893	Iap5rc2	other
NA	111894	Iap5rc3	other
NA	111895	Iap5rc4	other
NA	111896	Iap5rc5	other
NA	111897	Xltr9	other
NA	111898	Xltr8	other
NA	111899	Pltr1	other
NA	111900	Pltr4	other
NA	111901	Xltr1	other
NA	111902	Xltr2	other
NA	111903	Xltr5	other
NA	111904	Iap3rb6	other
NA	111905	Iap3rc6	other
NA	111906	Iap5rb4	other
NA	111907	Iap5rb5	other
NA	111908	Iap5rc6	other
NA	111909	Pltr7	other
NA	111910	Pltr5	other
NA	111911	Pltr2	other
NA	111912	Iapls3-54	other
NA	111913	Iapls3-49	other
NA	111914	Iapls3-67	other
NA	111915	Iapls3-66	other
NA	111916	Iapls3-43	other
NA	111917	Iapls3-69	other
NA	111918	Iapls3-52	other
NA	111919	Iapls3-50	other
NA	111920	Iapls3-47	other
NA	111921	Iapls3-44	other
NA	111922	Iapls3-42	other
NA	111923	Iap3ra10	other
NA	111924	Iap3rb10	other
NA	111925	Iap3rb11	other
NA	111926	Iap3rb12	other
NA	111927	Iap3rb13	other
NA	111928	Iap3rb14	other
NA	111929	Iap3rb18	other
NA	111930	Iap3rc10	other
NA	111931	Iap3rc11	other
NA	111932	Iap3rc15	other
NA	111933	Iap3rc27	other
NA	111934	Iap5ra10	other
NA	111935	Iap5ra11	other
NA	111936	Iap5rb11	other
NA	111937	Iap5rb12	other
NA	111938	Iap5rb13	other
NA	111939	Iap5rb14	other
NA	111940	Iap5rb24	other
NA	111941	Iap5rc10	other
NA	111942	Iap5rc12	other
NA	111943	Iap5rc16	other
NA	111944	Xltr10	other
NA	111945	Pltr14	other
NA	111946	Pltr13	other
NA	111947	Pltr12	other
NA	111948	Iapls3-45	other
NA	111949	Iapls3-53	other
NA	111950	Iap3ra14	other
NA	111951	Iap3ra17	other
NA	111952	Iap3rb17	other
NA	111953	Iap3rb19	other
NA	111954	Iap3rc13	other
NA	111955	Iap3rc17	other
NA	111956	Iap3rc18	other
NA	111957	Iap3rc24	other
NA	111958	Iap5rb10	other
NA	111959	Iap5rc11	other
NA	111960	Iap5rc21	other
NA	111961	Csn	other
NA	111962	Mltr1	other
NA	111963	Mltr2	other
NA	111964	Mltr3	other
NA	111965	Mltr8	other
NA	111966	Mltr4	other
NA	111967	Mltr7	other
NA	111968	Mltr9	other
NA	111969	Mltr10	other
NA	111970	Dlx1as	ncRNA
NA	111971	Rnu1b3	snRNA
NA	111972	Rnu1a2	snRNA
NA	111973	Rnu3b	snRNA
NA	111974	Mkrn3os	ncRNA
ENSMUSG00000086266	111975	Igf2os	ncRNA
NA	111976	Geot	unknown
NA	111977	El1	unknown
NA	111978	El2	unknown
NA	111979	El4	unknown
NA	111980	El3	unknown
NA	111981	Eye1	unknown
NA	111982	Obq2	unknown
NA	111983	Bdln1	unknown
NA	111984	Derm1	unknown
NA	111985	Obq3	unknown
NA	111986	Obq4	unknown
NA	111987	Obq5	unknown
NA	111988	Insq3	unknown
NA	111989	Insq1	unknown
NA	111990	Insq2	unknown
NA	111991	Cq1	unknown
NA	111992	Cq3	unknown
NA	111993	Bfq1	unknown
NA	111994	Emo3	unknown
NA	111995	Insq4	unknown
NA	111996	Insq5	unknown
NA	111997	Cq2	unknown
NA	111998	Hlq4	unknown
NA	111999	Emo2	unknown
NA	112000	Hlq2	unknown
NA	112001	Hlq5	unknown
NA	112002	Hlq3	unknown
NA	112003	Vispl	unknown
NA	112004	Fecq1	unknown
NA	112005	Hlq1	unknown
NA	112006	Batq2	unknown
NA	112007	Batq1	unknown
NA	112008	Dob2	unknown
NA	112009	Lbw7	unknown
NA	112011	Bw6	unknown
NA	112012	Bw8	unknown
NA	112013	Bw5	unknown
NA	112014	Bw7	unknown
NA	112015	Dob3	unknown
NA	112016	Dob7	unknown
NA	112017	Bw9	unknown
NA	112018	Bw4	unknown
NA	112019	Dob4	unknown
NA	112020	Dob9	unknown
NA	112021	Szv1	unknown
NA	112022	Szv2	unknown
NA	112023	Bw12	unknown
NA	112024	Bw11	unknown
NA	112025	Lwq2	unknown
NA	112026	Lwq1	unknown
NA	112027	Lwq3	unknown
NA	112028	Bw13	unknown
NA	112029	Bw14	unknown
NA	112030	Lwq6	unknown
NA	112031	Lwq7	unknown
NA	112032	Lwq8	unknown
NA	112033	Bw17	unknown
NA	112034	Bw18	unknown
NA	112035	Szv3	unknown
NA	112036	Lwq5	unknown
NA	112037	Bw10	unknown
NA	112038	Lwq4	unknown
NA	112039	Bw15	unknown
NA	112040	Bw16	unknown
NA	112041	Swq3	unknown
NA	112042	Kwq1	unknown
NA	112043	Kwq3	unknown
NA	112044	Kwq2	unknown
NA	112045	Kwq5	unknown
NA	112046	Start1	unknown
NA	112047	Start2	unknown
NA	112048	Kwq6	unknown
NA	112049	Kwq7	unknown
NA	112051	Triglq1	unknown
NA	112052	Mobq1	unknown
NA	112053	Mobq2	unknown
NA	112054	Mobq4	unknown
NA	112055	Kwq4	unknown
NA	112056	Bomb1	unknown
NA	112057	Phrtq1	unknown
NA	112058	Livq1	unknown
NA	112059	Vertcling	unknown
NA	112060	Cliff	unknown
NA	112061	Swq5	unknown
NA	112062	Melm1	unknown
NA	112063	Nobq2	unknown
NA	112064	Mop1	unknown
NA	112065	Mobq3	unknown
NA	112066	Swq4	unknown
NA	112067	Livq2	unknown
NA	112068	Melm2	unknown
NA	112069	Melm3	unknown
NA	112070	Bpq1	unknown
NA	112071	Bpq2	unknown
NA	112072	Bpq3	unknown
NA	112073	Bpq4	unknown
NA	112074	Bpq5	unknown
NA	112075	Triglq2	unknown
NA	112076	Phospq1	unknown
NA	112077	Mop3	unknown
NA	112078	Oriq2	unknown
NA	112079	Oriq1	unknown
NA	112080	Alcw1	unknown
NA	112081	Alcw2	unknown
NA	112082	Swq1	unknown
NA	112083	Swq2	unknown
NA	112084	Bsc1	unknown
NA	112085	Bpq6	unknown
NA	112086	Oriq5	unknown
NA	112087	Mop2	unknown
NA	112088	Alcw3	unknown
NA	112089	Aeyo	unknown
NA	112090	Bh4p	unknown
NA	112091	Bglq4	unknown
NA	112092	Tlq1	unknown
NA	112093	Bglq8	unknown
NA	112094	Bglq7	unknown
NA	112095	Bglq6	unknown
NA	112096	Bglq5	unknown
NA	112097	Bglq3	unknown
NA	112098	Bglq2	unknown
NA	112099	Bglq1	unknown
NA	112100	Bmd1	unknown
NA	112101	Etohc1	unknown
NA	112102	Etohc2	unknown
NA	112103	Bglq9	unknown
NA	112104	Etohr	unknown
NA	112105	Stnn	unknown
NA	112106	Bgeq7	unknown
NA	112107	Bgeq6	unknown
NA	112108	Bgeq5	unknown
NA	112109	Bgeq4	unknown
NA	112110	Bgeq3	unknown
NA	112111	Bgeq2	unknown
NA	112112	Bgeq1	unknown
NA	112113	Tlf2	unknown
NA	112114	Tbs2	unknown
NA	112115	Bgeq9	unknown
NA	112116	Bgeq8	unknown
NA	112117	Nnc1	unknown
NA	112118	Tpnr1	unknown
NA	112119	Bglq13	unknown
NA	112120	Bglq12	unknown
NA	112121	Bglq11	unknown
NA	112122	Bglq10	unknown
NA	112123	Szs1	unknown
NA	112124	Szs2	unknown
NA	112125	Aliq1	unknown
NA	112126	Szs5	unknown
NA	112127	Bglq14	unknown
NA	112128	Bgeq12	unknown
NA	112129	Szs4	unknown
NA	112130	Szs3	unknown
NA	112131	Aaiq1	unknown
NA	112132	Aaiq2	unknown
NA	112133	Aaq1	unknown
NA	112134	Bglq15	unknown
NA	112135	Bglq16	unknown
NA	112136	Bgeq13	unknown
NA	112137	Bgeq11	unknown
NA	112138	Bgeq10	unknown
NA	112139	Bgeq14	unknown
NA	112140	Bgeq15	unknown
NA	112141	Afw4	unknown
NA	112142	Afw1	unknown
NA	112143	Afw2	unknown
NA	112144	Afw3	unknown
NA	112145	Afw9	unknown
NA	112146	Daq1	unknown
NA	112147	Afw8	unknown
NA	112148	Afw5	unknown
NA	112149	Afw6	unknown
NA	112150	Afw7	unknown
NA	112151	Bwem1	unknown
NA	112152	Letohc1	unknown
NA	112153	Skts2	unknown
NA	112154	Skts1	unknown
NA	112155	Faq9	unknown
NA	112156	Faq1	unknown
NA	112157	Faq2	unknown
NA	112158	Faq3	unknown
NA	112159	Daq3	unknown
NA	112160	Bwem2	unknown
NA	112162	Imh1	unknown
NA	112163	Scc2	unknown
NA	112164	Faq8	unknown
NA	112165	Faq4	unknown
NA	112166	Faq5	unknown
NA	112167	Faq6	unknown
NA	112168	Faq7	unknown
NA	112169	Daq7	unknown
NA	112170	Daq4	unknown
NA	112171	Daq5	unknown
NA	112172	Daq6	unknown
NA	112173	Daq8	unknown
NA	112174	Daq9	unknown
NA	112175	Skts4	unknown
NA	112176	Afpq3	unknown
NA	112177	Afpq2	unknown
NA	112178	Afpq1	unknown
NA	112179	Wt3q1	unknown
NA	112180	Wt6q1	unknown
NA	112182	Gvhd1	unknown
NA	112183	Skts8	unknown
NA	112184	Skts6	unknown
NA	112185	Skts7	unknown
NA	112186	Gvhd3	unknown
NA	112187	Afpq5	unknown
NA	112188	Afpq9	unknown
NA	112189	Afw11	unknown
NA	112190	Remslp1	unknown
NA	112191	Remslp2	unknown
NA	112192	Remslp4	unknown
NA	112193	Hacu	unknown
NA	112194	Scc5	unknown
NA	112195	Scc4	unknown
NA	112196	Scc3	unknown
NA	112197	Afpq4	unknown
NA	112198	Wt6q3	unknown
NA	112199	Wt6q2	unknown
NA	112200	Wt3q2	unknown
NA	112201	Skts5	unknown
NA	112202	Skts9	unknown
NA	112203	Afpq6	unknown
NA	112204	Afw10	unknown
NA	112205	Ity2	unknown
NA	112206	Remslp3	unknown
NA	112207	Scc9	unknown
NA	112208	Ity3	unknown
NA	112209	Rapop2	unknown
NA	112210	Tlsm1	unknown
NA	112211	Daq14	unknown
NA	112212	Daq15	unknown
NA	112213	Daq16	unknown
NA	112214	Daq10	unknown
NA	112215	Daq11	unknown
NA	112216	Daq12	unknown
NA	112217	Daq13	unknown
NA	112218	Faq10	unknown
NA	112219	Faq11	unknown
NA	112220	Wt10q2	unknown
NA	112221	Wt10q1	unknown
NA	112222	Skts12	unknown
NA	112223	Skts11	unknown
NA	112224	Rapop3	unknown
NA	112225	Wt10q3	unknown
NA	112226	Skts10	unknown
NA	112227	Afpq10	unknown
NA	112228	Bts2	unknown
NA	112229	Psl1	unknown
NA	112230	Pbw1	unknown
NA	112231	Pid2	unknown
NA	112232	Bts1	unknown
NA	112233	Bhr1	unknown
NA	112235	Par3	unknown
NA	112236	Gct2	unknown
NA	112237	Gct3	unknown
NA	112238	Pid3	unknown
NA	112239	Rapop5	unknown
NA	112240	Bhr3	unknown
NA	112241	Bhr2	unknown
NA	112242	Bhr4	unknown
NA	112243	Sluc7	unknown
NA	112244	Aod2	unknown
NA	112246	Sluc9	unknown
NA	112247	Sluc8	unknown
NA	112248	Sluc5	unknown
NA	112249	Sluc6	unknown
NA	112250	Smgd1	unknown
NA	112251	Orch5	unknown
NA	112252	Cia2	unknown
NA	112253	Cia3	unknown
NA	112254	Cia4	unknown
NA	112255	Cia7	unknown
NA	112256	Sst1	unknown
NA	112257	Pbwg1	unknown
NA	112258	C10bw2	unknown
NA	112259	C10bw6	unknown
NA	112261	Orch4	unknown
NA	112262	Ots1	unknown
NA	112263	Orch6	unknown
NA	112264	Tnfp	unknown
NA	112265	Cia8	unknown
NA	112266	Dps1	unknown
NA	112267	Dps2	unknown
NA	112268	Dps3	unknown
NA	112269	C10bw3	unknown
NA	112270	C10bw4	unknown
NA	112271	Pbwg6	unknown
NA	112272	Pbwg12	unknown
NA	112273	Orch1	unknown
NA	112274	Mvwf	unknown
NA	112275	Sluc10	unknown
NA	112276	Sluc11	unknown
NA	112277	Bis4	unknown
NA	112278	Pas1	unknown
NA	112279	Pas4	unknown
NA	112280	Rigs1	unknown
NA	112281	Sluc12	unknown
NA	112282	Sluc13	unknown
NA	112283	Sluc14	unknown
NA	112284	Pas3	unknown
NA	112285	Pas7	unknown
NA	112287	Exq2	unknown
NA	112288	Pas8	unknown
NA	112289	Exq1	unknown
NA	112290	Lorp1	unknown
NA	112292	Tlsr1	unknown
NA	112294	Lmb2	unknown
NA	112295	Lmb1	unknown
NA	112296	Estq4	unknown
NA	112297	Estq3	unknown
NA	112298	Pgct1	unknown
NA	112299	Tlsr2	unknown
NA	112300	Lmb4	unknown
NA	112301	Tlsr3	unknown
NA	112302	Etohila	unknown
NA	112303	Epd1	unknown
NA	112304	Pas5a	unknown
NA	112305	Tlsr6	unknown
NA	112306	Tlsr7	unknown
NA	112307	Mwq1	unknown
NA	112308	Hcs1	unknown
NA	112309	Hcs2	unknown
NA	112310	Hcs5	unknown
NA	112311	Hcs4	unknown
NA	112312	Hcs7	unknown
NA	112313	Char1	unknown
NA	112314	Char2	unknown
NA	112315	Tria5	unknown
NA	112316	Tria4	unknown
NA	112317	Bwefm	unknown
NA	112318	Mwq2	unknown
NA	112319	Mwq3	unknown
NA	112320	Mwq4	unknown
NA	112321	Mwq5	unknown
NA	112322	Tir3a	unknown
NA	112323	Tir3b	unknown
NA	112324	Tir3c	unknown
NA	112325	Wg1	unknown
NA	112326	Wg2	unknown
NA	112327	Wg3	unknown
NA	112328	Hcs6	unknown
NA	112329	Tria2	unknown
NA	112330	Tria1	unknown
NA	112331	Wg4	unknown
NA	112332	Athsq1	unknown
NA	112333	Athsq2	unknown
NA	112334	Lore3	unknown
NA	112335	Lore2	unknown
NA	112337	Cara1	unknown
NA	112338	Carfhg1	unknown
NA	112339	Carfhg2	unknown
NA	112340	Lore4	unknown
NA	112341	Lore5	unknown
NA	112342	Cara2	unknown
NA	112343	Cara3	unknown
NA	112344	Feml1	unknown
NA	112345	Feml2	unknown
NA	112346	Mlviq1	unknown
NA	112347	Feml3	unknown
NA	112348	Ednrbm1	unknown
NA	112349	Gasa2	unknown
NA	112350	Gasa1	unknown
NA	112351	Ichs	unknown
NA	112352	Nq1	unknown
NA	112353	Mpsq1	unknown
NA	112354	Alcp1	unknown
NA	112355	Alcp4	unknown
NA	112356	Cplaq2	unknown
NA	112357	Alcp3	unknown
NA	112358	Nidd5	unknown
NA	112359	Nidd6	unknown
NA	112360	Carp1	unknown
NA	112361	Nidd2	unknown
NA	112362	Nidd4	unknown
NA	112363	Carp2	unknown
NA	112364	Carp3	unknown
NA	112365	Sle3	unknown
NA	112366	Sle2	unknown
NA	112367	Sle1	unknown
NA	112368	Alcp2	unknown
NA	112369	Pabr1	unknown
NA	112370	Pabr2	unknown
NA	112371	Fatq1	unknown
NA	112372	Apmt2	unknown
NA	112373	Siafq1	unknown
NA	112374	Apmt1	unknown
NA	112375	Sle1a	unknown
NA	112376	Sle1b	unknown
NA	112377	Sle1c	unknown
NA	112378	Cadfar	unknown
NA	112379	Igfbp3q1	unknown
NA	112380	Igfbp3q2	unknown
NA	112381	Eae3	unknown
NA	112382	Eae1	unknown
NA	112383	Eae2	unknown
NA	112384	Eae9	unknown
NA	112385	Eae4	unknown
NA	112386	Eae8	unknown
NA	112387	Eae5	unknown
NA	112388	Eae7	unknown
NA	112389	Eae10	unknown
NA	112390	Eae12	unknown
NA	112391	Eae44a	unknown
NA	112392	Eae13	unknown
NA	112393	Eae44b	unknown
NA	112394	Eae11	unknown
NA	112395	Mnek1b	unknown
NA	112397	Tmevd5	unknown
ENSMUSG00000040482	112403	Dxo	protein-coding
ENSMUSG00000031987	112405	Egln1	protein-coding
ENSMUSG00000058709	112406	Egln2	protein-coding
ENSMUSG00000035105	112407	Egln3	protein-coding
ENSMUSG00000030194	112408	Tas2r116	protein-coding
NA	112413	4930447I22Rik	protein-coding
NA	112414	4930540M05Rik	ncRNA
ENSMUSG00000057093	112415	Zfp607b	protein-coding
ENSMUSG00000057425	112417	Ugt2b37	protein-coding
ENSMUSG00000032611	112418	1700102P08Rik	protein-coding
ENSMUSG00000067297	112419	Ifit1bl2	protein-coding
ENSMUSG00000066000	112422	Zfp979	protein-coding
NA	112423	Lrnx1	unknown
NA	112424	Lrnx3	unknown
NA	112425	Lrnx5	unknown
NA	112426	Lrnx2	unknown
NA	112427	Lrnx4	unknown
NA	112428	Lrnx6	unknown
NA	112429	Slthsr	unknown
NA	112430	Lrncs1	unknown
NA	112431	Lrncs2	unknown
NA	112432	Lrncs3	unknown
NA	112433	Lrnpcs2	unknown
NA	112434	Lrnpcs1	unknown
NA	112435	Lrnpcs3	unknown
NA	113840	Insq6	unknown
NA	113841	Insq7	unknown
NA	113842	Insq8	unknown
NA	113843	Insq9	unknown
NA	113844	Insq10	unknown
ENSMUSG00000057592	113845	Vmn1r48	protein-coding
ENSMUSG00000060724	113846	Vmn1r47	protein-coding
ENSMUSG00000068231	113847	Vmn1r43	protein-coding
ENSMUSG00000068232	113848	Vmn1r42	protein-coding
ENSMUSG00000060816	113849	Vmn1r52	protein-coding
ENSMUSG00000062546	113850	V1ra8	protein-coding
ENSMUSG00000047203	113851	Vmn1r54	protein-coding
ENSMUSG00000094553	113852	Vmn1r50	protein-coding
ENSMUSG00000057697	113853	Vmn1r53	protein-coding
ENSMUSG00000068234	113854	Vmn1r44	protein-coding
ENSMUSG00000096051	113855	Vmn1r40	protein-coding
ENSMUSG00000061653	113856	Vmn1r46	protein-coding
ENSMUSG00000094586	113857	Vmn1r41	protein-coding
ENSMUSG00000115181	113858	Vmn1r10	protein-coding
ENSMUSG00000091734	113859	Vmn1r29	protein-coding
ENSMUSG00000115236	113860	Vmn1r11	protein-coding
NA	113861	Vmn1r-ps8	pseudo
ENSMUSG00000064259	113862	Vmn1r13	protein-coding
ENSMUSG00000115199	113863	Vmn1r15	protein-coding
ENSMUSG00000114982	113864	Vmn1r14	protein-coding
ENSMUSG00000115668	113865	Vmn1r25	protein-coding
ENSMUSG00000036138	113868	Acaa1a	protein-coding
NA	113869	Vmn1r-ps25	pseudo
NA	113870	Vmn1r-ps26	pseudo
NA	113871	Vmn1r-ps27	pseudo
NA	113872	Vmn1r-ps28	pseudo
NA	113873	Vmn1r-ps34	pseudo
NA	113874	Vmn1r-ps10	pseudo
NA	113875	4931413I07Rik	protein-coding
NA	114051	Lrnx7	unknown
NA	114052	Lrnx8	unknown
NA	114053	Lrnx9	unknown
NA	114054	Lrnx10	unknown
NA	114055	Axtlm	unknown
NA	114057	Axtrb1	unknown
NA	114059	Axtrb5	unknown
NA	114060	Axtrb2	unknown
NA	114061	Axtrb3	unknown
NA	114062	Axtrb4	unknown
NA	114063	Axtex	unknown
NA	114064	Heal1	unknown
NA	114065	Heal6	unknown
NA	114066	Heal2	unknown
NA	114067	Heal3	unknown
NA	114068	Heal4	unknown
NA	114069	Heal5	unknown
NA	114070	Heal7	unknown
NA	114071	Heal8	unknown
NA	114073	Axtofa2	unknown
NA	114074	Axtofa3	unknown
NA	114075	Axtofa7	unknown
NA	114076	Axtofa1	unknown
NA	114077	Axtofa4	unknown
NA	114078	Axtofa5	unknown
NA	114079	Axtofa6	unknown
NA	114080	Hpic5	unknown
NA	114081	Axtofd1	unknown
NA	114082	Axtofd2	unknown
NA	114083	Axtofd4	unknown
NA	114084	Axtofd3	unknown
NA	114085	Abhr3	unknown
ENSMUSG00000022257	114128	Laptm4b	protein-coding
ENSMUSG00000038148	114141	Cldn16	protein-coding
ENSMUSG00000029563	114142	Foxp2	protein-coding
ENSMUSG00000033379	114143	Atp6v0b	protein-coding
NA	114145	Szs7	unknown
NA	114146	Szs8	unknown
NA	114147	Szs9	unknown
NA	114148	Szs11	unknown
NA	114149	Szs10	unknown
NA	114150	Szs12	unknown
NA	114151	Szs13	unknown
NA	114152	Axtav	unknown
NA	114153	Taste1	unknown
NA	114154	Taste2	unknown
NA	114155	Taste3	unknown
NA	114156	Taste4	unknown
NA	114157	Taste5	unknown
NA	114158	Cia10	unknown
NA	114159	Taste6	unknown
NA	114161	Cons1	unknown
NA	114162	Cons2	unknown
NA	114163	Cons3	unknown
NA	114164	Cons4	unknown
NA	114165	Cons5	unknown
NA	114166	Cons6	unknown
NA	114167	Etohcta1	unknown
NA	114168	Etohcta2	unknown
NA	114169	Etohcta3	unknown
NA	114170	Etohcta4	unknown
NA	114171	Etohcta5	unknown
NA	114172	Etohcta6	unknown
NA	114173	Etohcta7	unknown
NA	114174	Etohcta8	unknown
NA	114175	Etohcta9	unknown
NA	114176	Etohcta10	unknown
ENSMUSG00000062751	114228	Prss1	protein-coding
ENSMUSG00000035773	114229	Kiss1r	protein-coding
ENSMUSG00000040554	114230	Aipl1	protein-coding
NA	114231	Eae20	unknown
NA	114232	Eae21	unknown
NA	114233	Eae19	unknown
NA	114234	Eae22	unknown
NA	114235	Eae23	unknown
NA	114236	Eae15	unknown
NA	114237	Eae16	unknown
NA	114241	Stk19-ps1	pseudo
ENSMUSG00000040998	114249	Npnt	protein-coding
NA	114250	Many3	unknown
NA	114251	Many1	unknown
NA	114252	Many2	unknown
NA	114253	Many5	unknown
NA	114254	Many4	unknown
ENSMUSG00000040631	114255	Dok4	protein-coding
NA	114256	Manz1	unknown
NA	114257	Manz2	unknown
NA	114258	Manz3	unknown
NA	114259	Manz4	unknown
NA	114260	Manz5	unknown
NA	114261	Manz6	unknown
NA	114262	Manz7	unknown
NA	114263	Manz8	unknown
NA	114264	Manz9	unknown
NA	114265	Manh1	unknown
NA	114266	Manh2	unknown
NA	114267	Manh3	unknown
NA	114268	Manh4	unknown
NA	114269	Manh5	unknown
NA	114270	Manh6	unknown
NA	114271	Manh7	unknown
NA	114272	Manh8	unknown
NA	114273	Manh9	unknown
NA	114274	Manz10	unknown
NA	114275	Manz11	unknown
NA	114276	Manz12	unknown
NA	114277	Manh10	unknown
NA	114278	Manh11	unknown
NA	114279	Manh12	unknown
NA	114280	Manh13	unknown
NA	114281	Manh14	unknown
NA	114282	Manh15	unknown
NA	114283	Manh16	unknown
NA	114284	Manh17	unknown
NA	114285	Manh18	unknown
NA	114286	Manh19	unknown
NA	114287	Manh20	unknown
NA	114288	Manh21	unknown
NA	114289	Manh22	unknown
NA	114290	Manh23	unknown
NA	114291	Manh24	unknown
NA	114292	Manh25	unknown
ENSMUSG00000033377	114301	Palmd	protein-coding
NA	114303	Lcrd	protein-coding
ENSMUSG00000021553	114304	Slc28a3	protein-coding
NA	114305	Lrnx11	unknown
NA	114306	Lrnx12	unknown
NA	114307	Lprm1	unknown
NA	114308	Lprm2	unknown
NA	114309	Lprm4	unknown
NA	114310	Lprm3	unknown
NA	114311	Lprm5	unknown
NA	114312	Ccrs1	unknown
NA	114313	Ccrs2	unknown
NA	114314	Im1	unknown
NA	114315	Taste7	unknown
NA	114316	Taste8	unknown
NA	114317	Taste9	unknown
NA	114318	Taste10	unknown
NA	114319	Taste11	unknown
NA	114320	Taste12	unknown
NA	114321	Yaa2	unknown
NA	114322	Yaa3	unknown
NA	114323	Yaa4	unknown
NA	114324	Pas11	unknown
NA	114325	Pas13	unknown
NA	114326	Pas12	unknown
ENSMUSG00000030787	114332	Lyve1	protein-coding
NA	114337	Adip1	unknown
NA	114338	Wta1	unknown
NA	114339	Wta2	unknown
NA	114340	Wta3	unknown
NA	114341	Wta4	unknown
NA	114342	Adip2	unknown
NA	114343	Adip3	unknown
NA	114344	Adip4	unknown
NA	114345	Adip5	unknown
NA	114346	Adip7	unknown
NA	114347	Adip6	unknown
NA	114348	Adip8	unknown
NA	114349	Skl1	unknown
NA	114350	Skl2	unknown
NA	114351	Skl3	unknown
NA	114352	Skl4	unknown
NA	114353	Skl5	unknown
NA	114354	Skl6	unknown
NA	114355	Skl7	unknown
NA	114470	Sle7	unknown
NA	114471	Sle8	unknown
NA	114472	Sle9	unknown
NA	114473	Sle10	unknown
NA	114474	Sle11	unknown
ENSMUSG00000000792	114479	Slc5a5	protein-coding
NA	114525	Fglu	unknown
NA	114526	Bglu1	unknown
NA	114527	Bomd1	unknown
NA	114528	Bomd2	unknown
NA	114529	Bglu2	unknown
NA	114530	Pgia13	unknown
NA	114531	Pgia16	unknown
NA	114532	Pgia14	unknown
NA	114533	Pgia15	unknown
NA	114534	Pgia17	unknown
NA	114535	Bbaa1	unknown
NA	114536	Bbaa2	unknown
NA	114537	Bbaa3	unknown
NA	114538	Bbaa5	unknown
NA	114539	Bbaa9	unknown
NA	114540	Bbaa4	unknown
NA	114541	Bbaa6	unknown
NA	114542	Bbaa7	unknown
NA	114543	Bbaa8	unknown
NA	114544	Dice1	unknown
NA	114545	Dice2	unknown
ENSMUSG00000062783	114564	Csprs	protein-coding
ENSMUSG00000046962	114565	Zbtb21	protein-coding
ENSMUSG00000049548	114566	Krt82	protein-coding
ENSMUSG00000023968	114570	Crip3	protein-coding
NA	114573	Drld	protein-coding
NA	114574	Hdl1	unknown
NA	114575	Hdl2	unknown
NA	114576	Hdl3	unknown
NA	114577	Hdl4	unknown
NA	114578	Myaa1	unknown
NA	114579	Myaa2	unknown
NA	114580	Yaail	unknown
NA	114581	Arvm1	unknown
NA	114582	Arvm2	unknown
ENSMUSG00000007041	114584	Clic1	protein-coding
ENSMUSG00000043311	114585	D17H6S53E	protein-coding
NA	114600	Gm4736	protein-coding
ENSMUSG00000024937	114601	Ehbp1l1	protein-coding
ENSMUSG00000010044	114602	Zmynd10	protein-coding
ENSMUSG00000014039	114604	Prdm15	protein-coding
ENSMUSG00000034758	114606	Tle6	protein-coding
NA	114607	Smt3h2-ps4	pseudo
NA	114608	Cia5	unknown
ENSMUSG00000036941	114615	Elac1	protein-coding
NA	114617	Bdln2	unknown
NA	114618	Pheo	unknown
NA	114619	Yv	unknown
NA	114620	Cdif	unknown
NA	114621	Mobq5	unknown
