ensembl_gene_id	gene_id	symbol	type
NA	682830	LOC682830	other
NA	682831	LOC682831	protein-coding
NA	682837	Muc5ac	protein-coding
NA	682860	LOC682860	pseudo
ENSRNOG00000055426	682865	Rab42	protein-coding
NA	682870	LOC682870	protein-coding
NA	682872	LOC682872	pseudo
ENSRNOG00000048288	682902	Taf12	protein-coding
ENSRNOG00000050106	682908	Rcc1	protein-coding
ENSRNOG00000047761	682914	Zfp326	protein-coding
ENSRNOG00000046922	682920	Phactr4	protein-coding
NA	682921	LOC682921	pseudo
ENSRNOG00000046231	682930	Cacna1s	protein-coding
NA	682933	LOC682933	pseudo
NA	682934	Slc22a16	protein-coding
NA	682937	Wasf3	protein-coding
NA	682951	LOC682951	pseudo
NA	682958	LOC682958	pseudo
NA	682959	LOC682959	pseudo
NA	682961	LOC682961	protein-coding
NA	682964	Zfp551	protein-coding
ENSRNOG00000045740	682967	Tmx3	protein-coding
ENSRNOG00000039808	682968	Isx	protein-coding
NA	682974	Hsd3b3	protein-coding
ENSRNOG00000048195	682978	Nudt13	protein-coding
NA	682988	Med18	protein-coding
ENSRNOG00000058805	682999	Aida	protein-coding
NA	683004	LOC683004	pseudo
NA	683006	LOC683006	pseudo
NA	683007	Mia3	protein-coding
NA	683029	LOC683029	protein-coding
NA	683062	LOC683062	pseudo
ENSRNOG00000047339	683077	Pja1	protein-coding
NA	683096	LOC683096	pseudo
NA	683105	LOC683105	pseudo
NA	683129	LOC683129	pseudo
NA	683137	LOC683137	pseudo
NA	683148	LOC683148	pseudo
ENSRNOG00000048321	683163	Tnfsf8	protein-coding
NA	683178	LOC683178	pseudo
NA	683192	LOC683192	pseudo
NA	683205	LOC683205	pseudo
ENSRNOG00000049517	683206	Tnfaip3	protein-coding
NA	683209	LOC683209	pseudo
NA	683212	LOC683212	protein-coding
NA	683242	LOC683242	pseudo
NA	683272	LOC683272	pseudo
NA	683282	LOC683282	protein-coding
NA	683295	LOC683295	protein-coding
NA	683300	LOC683300	protein-coding
NA	683313	LOC683313	protein-coding
NA	683346	LOC683346	pseudo
NA	683372	LOC683372	pseudo
ENSRNOG00000048622	683381	Sin3b	protein-coding
ENSRNOG00000043141	683402	Ap3s2	protein-coding
ENSRNOG00000046326	683404	LOC683404	protein-coding
NA	683408	LOC683408	protein-coding
ENSRNOG00000049733	683410	Ankrd33	protein-coding
ENSRNOG00000047258	683415	Prss55	protein-coding
NA	683420	LOC683420	protein-coding
ENSRNOG00000047632	683422	LOC683422	protein-coding
NA	683430	LOC683430	protein-coding
NA	683456	LOC683456	pseudo
ENSRNOG00000045553	683460	Proser2	protein-coding
ENSRNOG00000053260	683463	Lilrb3a	protein-coding
ENSRNOG00000039601	683469	LOC683469	protein-coding
ENSRNOG00000050485	683470	Gas1	protein-coding
NA	683489	LOC683489	pseudo
NA	683494	Capns1-ps1	pseudo
ENSRNOG00000043053	683504	Zfp639	protein-coding
ENSRNOG00000046772	683506	Fam83c	protein-coding
NA	683508	LOC683508	protein-coding
ENSRNOG00000048309	683512	Uqcc1	protein-coding
ENSRNOG00000006804	683514	Ppp1r42	protein-coding
ENSRNOG00000047984	683519	Mrps22	protein-coding
ENSRNOG00000005608	683522	Tead4	protein-coding
NA	683536	LOC683536	protein-coding
NA	683539	LOC683539	pseudo
ENSRNOG00000047213	683570	Gnpda1	protein-coding
NA	683573	LOC683573	pseudo
NA	683581	LOC683581	ncRNA
NA	683584	LOC683584	pseudo
NA	683593	Jmy	protein-coding
NA	683598	Umodl	protein-coding
NA	683600	LOC683600	protein-coding
ENSRNOG00000022164	683603	Zscan2	protein-coding
NA	683605	LOC683605	protein-coding
NA	683610	LOC683610	pseudo
ENSRNOG00000049495	683613	Krt71	protein-coding
ENSRNOG00000039902	683626	Lbh	protein-coding
NA	683627	LOC683627	pseudo
ENSRNOG00000003177	683630	Mat2b	protein-coding
ENSRNOG00000049780	683667	Sri	protein-coding
NA	683674	LOC683674	protein-coding
ENSRNOG00000048516	683684	Fam156b	protein-coding
ENSRNOG00000046874	683687	Snx9	protein-coding
ENSRNOG00000042041	683713	Gal3st1	protein-coding
NA	683718	LOC683718	pseudo
ENSRNOG00000058340	683720	Krt79	protein-coding
ENSRNOG00000055093	683722	Fgfr1op	protein-coding
NA	683728	LOC683728	pseudo
NA	683743	LOC683743	pseudo
NA	683746	LOC683746	pseudo
ENSRNOG00000049388	683753	Prr32	protein-coding
ENSRNOG00000007811	683758	Klrb1c	protein-coding
NA	683761	LOC683761	protein-coding
NA	683788	Fscn1	protein-coding
NA	683792	LOC683792	pseudo
NA	683808	LOC683808	pseudo
NA	683819	LOC683819	pseudo
NA	683825	LOC683825	pseudo
ENSRNOG00000050493	683849	LOC683849	protein-coding
NA	683850	LOC683850	protein-coding
NA	683884	LOC683884	pseudo
ENSRNOG00000046484	683891	Ccdc160	protein-coding
ENSRNOG00000047118	683897	LOC683897	protein-coding
NA	683899	LOC683899	pseudo
NA	683902	LOC683902	pseudo
NA	683903	LOC683903	pseudo
ENSRNOG00000046505	683923	Bend3	protein-coding
ENSRNOG00000048025	683927	Cstf2	protein-coding
NA	683955	Flvcr1	protein-coding
NA	683956	LOC683956	pseudo
NA	683961	LOC683961	protein-coding
ENSRNOG00000047941	683980	Krtcap3	protein-coding
ENSRNOG00000049505	683983	Nup43	protein-coding
NA	684011	LOC684011	pseudo
ENSRNOG00000048567	684015	Ankmy1	protein-coding
NA	684016	LOC684016	protein-coding
NA	684024	Dusp28	protein-coding
ENSRNOG00000014790	684028	Cryga	protein-coding
NA	684035	Rnpepl1	protein-coding
ENSRNOG00000046848	684050	PCOLCE2	protein-coding
NA	684055	Urad	protein-coding
NA	684084	LOC684084	protein-coding
ENSRNOG00000050550	684085	Nr2e1	protein-coding
NA	684097	Snx3	protein-coding
ENSRNOG00000047649	684107	LOC684107	protein-coding
ENSRNOG00000047741	684111	E2f2	protein-coding
ENSRNOG00000045931	684112	Sik3	protein-coding
ENSRNOG00000049714	684122	Asap3	protein-coding
NA	684133	LOC684133	other
NA	684146	LOC684146	other
ENSRNOG00000048725	684148	Lsm2	protein-coding
ENSRNOG00000050766	684158	Rd3	protein-coding
ENSRNOG00000048866	684170	LOC684170	protein-coding
ENSRNOG00000050377	684171	LOC684171	protein-coding
NA	684173	Traf5	protein-coding
NA	684179	LOC684179	protein-coding
ENSRNOG00000047229	684189	Trim68	protein-coding
ENSRNOG00000046445	684192	Rcor3	protein-coding
NA	684193	LOC684193	protein-coding
ENSRNOG00000048369	684208	LOC684208	protein-coding
NA	684215	LOC684215	pseudo
ENSRNOG00000047499	684233	Rbm15	protein-coding
ENSRNOG00000031769	684258	Chchd7	protein-coding
ENSRNOG00000045843	684259	Rusc2	protein-coding
ENSRNOG00000050348	684270	LOC684270	protein-coding
ENSRNOG00000047329	684274	Mtif3	protein-coding
NA	684279	Scand3-ps1	pseudo
NA	684284	LOC684284	pseudo
ENSRNOG00000046139	684293	Syt14	protein-coding
NA	684297	Kdm7a	protein-coding
NA	684304	Mrpl39	protein-coding
ENSRNOG00000046307	684314	Glyctk	protein-coding
ENSRNOG00000015097	684322	Kcmf1	protein-coding
NA	684327	LOC684327	protein-coding
ENSRNOG00000048915	684352	Twf2	protein-coding
NA	684355	Eif6-ps1	pseudo
NA	684365	LOC684365	protein-coding
NA	684372	Prr23a	protein-coding
NA	684376	LOC684376	protein-coding
NA	684377	LOC684377	pseudo
NA	684381	Prr23d2	protein-coding
NA	684395	LOC684395	protein-coding
NA	684399	LOC684399	pseudo
NA	684403	LOC684403	protein-coding
ENSRNOG00000046763	684425	Adssl1	protein-coding
NA	684427	LOC684427	pseudo
ENSRNOG00000050111	684439	Cenpo	protein-coding
ENSRNOG00000045992	684440	Tlr8	protein-coding
ENSRNOG00000050051	684441	Pin4	protein-coding
ENSRNOG00000045818	684444	LOC684444	protein-coding
NA	684446	LOC684446	pseudo
NA	684454	LOC684454	pseudo
ENSRNOG00000048802	684466	LOC684466	protein-coding
ENSRNOG00000048793	684471	LOC684471	protein-coding
NA	684475	LOC684475	pseudo
ENSRNOG00000046377	684480	Btnl9	protein-coding
NA	684483	LOC684483	pseudo
ENSRNOG00000050514	684509	LOC684509	protein-coding
ENSRNOG00000060988	684516	Kcnc4	protein-coding
NA	684526	LOC684526	protein-coding
ENSRNOG00000022421	684527	Crtc1	protein-coding
NA	684529	Ctso	protein-coding
ENSRNOG00000049281	684536	Gba	protein-coding
NA	684538	Echdc3	protein-coding
ENSRNOG00000049125	684539	LOC684539	protein-coding
ENSRNOG00000049759	684545	Nlrp2	protein-coding
NA	684549	LOC684549	protein-coding
NA	684555	Gp6	protein-coding
NA	684557	LOC684557	pseudo
ENSRNOG00000020134	684558	Upf1	protein-coding
NA	684570	LOC684570	pseudo
ENSRNOG00000048212	684589	Krtap26-1	protein-coding
NA	684602	LOC684602	pseudo
NA	684616	LOC684616	pseudo
NA	684623	Gpr52	protein-coding
NA	684627	LOC684627	pseudo
NA	684667	LOC684667	pseudo
ENSRNOG00000054978	684681	Hist1h1c	protein-coding
NA	684683	LOC684683	protein-coding
ENSRNOG00000046786	684709	LOC684709	protein-coding
NA	684715	LOC684715	pseudo
ENSRNOG00000050180	684755	Zfpl1	protein-coding
ENSRNOG00000061185	684762	LOC684762	protein-coding
NA	684764	LOC684764	pseudo
ENSRNOG00000046635	684771	Cdca5	protein-coding
NA	684773	LOC684773	protein-coding
ENSRNOG00000038365	684785	Plekha2	protein-coding
NA	684792	LOC684792	protein-coding
NA	684797	LOC684797	protein-coding
ENSRNOG00000049127	684800	Smap1	protein-coding
NA	684811	Arhgef10l	protein-coding
NA	684819	LOC684819	ncRNA
ENSRNOG00000048264	684828	LOC684828	protein-coding
ENSRNOG00000049088	684830	Ttc32	protein-coding
NA	684841	LOC684841	protein-coding
NA	684842	LOC684842	pseudo
NA	684844	LOC684844	pseudo
ENSRNOG00000049811	684871	LOC684871	protein-coding
NA	684877	LOC684877	other
NA	684892	Smim10	protein-coding
ENSRNOG00000050562	684901	Zfp449	protein-coding
ENSRNOG00000047575	684903	Dhx34	protein-coding
NA	684920	LOC684920	pseudo
NA	684925	LOC684925	pseudo
NA	684932	LOC684932	protein-coding
ENSRNOG00000048848	684934	Ccdc9	protein-coding
NA	684946	LOC684946	pseudo
NA	684961	Zmat4	protein-coding
NA	684969	Potef	protein-coding
NA	684970	LOC684970	pseudo
ENSRNOG00000055025	684972	Fam25a	protein-coding
NA	684976	LOC684976	pseudo
NA	684977	LOC684977	pseudo
ENSRNOG00000014672	684979	Hs3st6	protein-coding
ENSRNOG00000050805	684980	Tsc22d4	protein-coding
ENSRNOG00000020837	684984	Cd300lg	protein-coding
ENSRNOG00000028021	684988	LOC684988	protein-coding
NA	684991	LOC684991	pseudo
NA	684992	LOC684992	pseudo
ENSRNOG00000024505	684993	Ppp1r35	protein-coding
NA	684995	LOC684995	other
ENSRNOG00000013806	684996	Mplkip	protein-coding
NA	684998	LOC684998	protein-coding
NA	685000	LOC685000	pseudo
NA	685001	Cnpy1	protein-coding
NA	685003	LOC685003	pseudo
ENSRNOG00000043167	685004	Itga9	protein-coding
NA	685005	Ndufv3-ps1	pseudo
ENSRNOG00000047027	685007	Unc93a	protein-coding
ENSRNOG00000026408	685009	Rnf169	protein-coding
NA	685011	LOC685011	other
NA	685012	LOC685012	pseudo
NA	685013	Hspd1-ps25	pseudo
NA	685016	LOC685016	protein-coding
NA	685020	LOC685020	protein-coding
NA	685024	Esco2-ps1	pseudo
NA	685025	LOC685025	protein-coding
ENSRNOG00000008459	685029	Anapc13	protein-coding
NA	685032	LOC685032	other
NA	685033	Gpx2-ps1	pseudo
NA	685034	LOC685034	pseudo
NA	685037	LOC685037	pseudo
NA	685039	LOC685039	pseudo
NA	685040	LOC685040	pseudo
ENSRNOG00000051450	685045	Abracl	protein-coding
ENSRNOG00000037798	685046	Erich4	protein-coding
ENSRNOG00000049331	685048	LOC685048	protein-coding
NA	685051	LOC685051	other
NA	685052	Isca1-ps1	pseudo
NA	685054	LOC685054	pseudo
ENSRNOG00000010027	685055	Atr	protein-coding
ENSRNOG00000055314	685059	Msrb1	protein-coding
NA	685060	LOC685060	pseudo
NA	685062	LOC685062	pseudo
NA	685065	LOC685065	pseudo
NA	685066	LOC685066	pseudo
NA	685067	LOC685067	protein-coding
ENSRNOG00000034168	685068	Gemin7l1	protein-coding
NA	685069	LOC685069	protein-coding
NA	685070	LOC685070	pseudo
ENSRNOG00000012499	685072	Rarg	protein-coding
ENSRNOG00000017079	685076	Pgm2l1	protein-coding
NA	685078	LOC685078	other
ENSRNOG00000014480	685079	Sys1	protein-coding
ENSRNOG00000039113	685080	Nipsnap3a	protein-coding
ENSRNOG00000042660	685081	LOC685081	protein-coding
ENSRNOG00000018741	685082	Zfp318	protein-coding
NA	685083	LOC685083	pseudo
NA	685085	LOC685085	pseudo
ENSRNOG00000020797	685088	She	protein-coding
NA	685090	LOC685090	pseudo
NA	685092	Cyp2j5-ps	pseudo
NA	685093	LOC685093	pseudo
NA	685095	LOC685095	protein-coding
ENSRNOG00000014711	685099	Meiob	protein-coding
ENSRNOG00000018147	685102	Nkx6-3	protein-coding
NA	685104	Cct6a-ps12	pseudo
NA	685106	LOC685106	protein-coding
NA	685108	LOC685108	pseudo
NA	685113	LOC685113	pseudo
ENSRNOG00000036885	685116	Gbp3	protein-coding
NA	685119	LOC685119	pseudo
NA	685125	LOC685125	protein-coding
ENSRNOG00000037782	685128	Gkn3	protein-coding
NA	685129	LOC685129	pseudo
NA	685130	LOC685130	pseudo
ENSRNOG00000017144	685131	Mea1	protein-coding
NA	685135	LOC685135	pseudo
ENSRNOG00000052294	685136	Spint3	protein-coding
NA	685138	LOC685138	pseudo
NA	685139	LOC685139	pseudo
NA	685141	LOC685141	pseudo
NA	685142	LOC685142	pseudo
ENSRNOG00000009042	685144	Sec24c	protein-coding
NA	685151	RGD1566273	pseudo
ENSRNOG00000020822	685152	Atp8b2	protein-coding
ENSRNOG00000042526	685153	Wfdc6a	protein-coding
NA	685154	LOC685154	pseudo
ENSRNOG00000047079	685157	LOC685157	protein-coding
NA	685158	Cfap299	protein-coding
NA	685159	LOC685159	pseudo
NA	685160	LOC685160	pseudo
ENSRNOG00000028908	685161	Eppin	protein-coding
NA	685163	LOC685163	pseudo
NA	685165	LOC685165	pseudo
NA	685167	LOC685167	pseudo
ENSRNOG00000006591	685169	Fam163b	protein-coding
ENSRNOG00000014771	685170	Wfdc8	protein-coding
ENSRNOG00000058543	685171	LOC685171	protein-coding
NA	685173	LOC685173	pseudo
ENSRNOG00000016315	685174	Cnpy3	protein-coding
NA	685176	LOC685176	pseudo
ENSRNOG00000031135	685179	Smarcc2	protein-coding
NA	685180	Stx19	protein-coding
NA	685181	LOC685181	protein-coding
NA	685183	LOC685183	protein-coding
NA	685184	LOC685184	protein-coding
NA	685187	LOC685187	protein-coding
NA	685189	LOC685189	pseudo
NA	685190	LOC685190	pseudo
NA	685191	LOC685191	pseudo
NA	685197	Psme1-ps1	pseudo
NA	685199	LOC685199	protein-coding
ENSRNOG00000036777	685201	Wfdc16	protein-coding
ENSRNOG00000009787	685202	Efcc1	protein-coding
ENSRNOG00000038738	685203	LOC685203	protein-coding
NA	685207	LOC685207	pseudo
NA	685208	Sgk494	protein-coding
NA	685213	LOC685213	pseudo
NA	685214	Rps8-ps1	pseudo
NA	685215	LOC685215	protein-coding
ENSRNOG00000026067	685216	Wfdc10	protein-coding
NA	685218	LOC685218	pseudo
ENSRNOG00000020801	685222	Cyp2b15	protein-coding
NA	685225	LOC685225	pseudo
NA	685226	LOC685226	protein-coding
ENSRNOG00000033980	685227	Wfdc11	protein-coding
ENSRNOG00000028082	685229	Tal2	protein-coding
ENSRNOG00000001992	685232	Atp6v1a	protein-coding
ENSRNOG00000021044	685233	Gpatch8	protein-coding
NA	685238	Tdg-ps1	pseudo
NA	685241	LOC685241	pseudo
ENSRNOG00000011478	685243	Ackr4	protein-coding
ENSRNOG00000058975	685244	Iqsec2	protein-coding
NA	685245	Ears2l1	protein-coding
NA	685250	Hspd1-ps3	pseudo
NA	685254	LOC685254	pseudo
NA	685256	LOC685256	pseudo
ENSRNOG00000004681	685258	Eny2	protein-coding
NA	685259	LOC685259	pseudo
NA	685262	RGD1560262	pseudo
NA	685263	LOC685263	pseudo
NA	685267	LOC685267	protein-coding
NA	685268	LOC685268	pseudo
ENSRNOG00000022071	685269	Itga2b	protein-coding
ENSRNOG00000032889	685271	Hmgb4	protein-coding
NA	685272	Taf7l-ps1	pseudo
ENSRNOG00000017586	685273	LOC685273	pseudo
NA	685275	LOC685275	protein-coding
ENSRNOG00000025151	685277	Ildr2	protein-coding
NA	685279	LOC685279	protein-coding
NA	685282	LOC685282	pseudo
ENSRNOG00000010241	685284	Hspb11	protein-coding
NA	685289	LOC685289	pseudo
NA	685291	LOC685291	protein-coding
NA	685302	LOC685302	pseudo
NA	685303	LOC685303	protein-coding
ENSRNOG00000040068	685304	Krtap19-5	protein-coding
NA	685308	LOC685308	pseudo
NA	685311	LOC685311	pseudo
NA	685312	LOC685312	pseudo
NA	685313	LOC685313	pseudo
ENSRNOG00000058976	685321	LOC685321	protein-coding
NA	685322	Uqcr10	protein-coding
NA	685324	LOC685324	protein-coding
ENSRNOG00000000582	685325	Ddo	protein-coding
NA	685331	LOC685331	pseudo
ENSRNOG00000018718	685332	Rpp30	protein-coding
NA	685338	LOC685338	pseudo
NA	685339	LOC685339	pseudo
NA	685350	LOC685350	pseudo
ENSRNOG00000038499	685351	LOC685351	protein-coding
NA	685352	LOC685352	pseudo
NA	685354	LOC685354	pseudo
NA	685355	L1td1	protein-coding
ENSRNOG00000012215	685357	Baiap2l2	protein-coding
NA	685359	LOC685359	pseudo
NA	685360	En1	protein-coding
ENSRNOG00000025119	685365	Fmo9	protein-coding
NA	685367	LOC685367	pseudo
ENSRNOG00000011340	685374	Ankrd13c	protein-coding
ENSRNOG00000025404	685378	Dppa4	protein-coding
NA	685384	Rnf180	protein-coding
NA	685385	S100a14	protein-coding
NA	685388	LOC685388	pseudo
ENSRNOG00000043170	685391	LOC685391	protein-coding
NA	685393	LOC685393	pseudo
ENSRNOG00000025590	685394	Arl14epl	protein-coding
NA	685395	LOC685395	pseudo
NA	685396	LOC685396	pseudo
NA	685398	Ppp1r26	protein-coding
NA	685399	LOC685399	pseudo
NA	685402	Gal3st2	protein-coding
ENSRNOG00000020261	685405	Fam53c	protein-coding
ENSRNOG00000033407	685406	LOC685406	protein-coding
NA	685409	RGD1559677	pseudo
NA	685416	LOC685416	pseudo
NA	685421	LOC685421	pseudo
ENSRNOG00000014059	685425	Odf2l	protein-coding
NA	685427	LOC685427	pseudo
NA	685431	LOC685431	pseudo
ENSRNOG00000022764	685433	Evi2a	protein-coding
NA	685434	LOC685434	pseudo
NA	685438	LOC685438	protein-coding
ENSRNOG00000048769	685440	Nek5	protein-coding
NA	685441	LOC685441	pseudo
NA	685443	LOC685443	pseudo
ENSRNOG00000003209	685448	Pcp4l1	protein-coding
NA	685450	LOC685450	pseudo
ENSRNOG00000039350	685451	Gng13	protein-coding
NA	685453	LOC685453	pseudo
NA	685456	LOC685456	pseudo
NA	685461	LOC685461	pseudo
ENSRNOG00000033575	685462	Emid1	protein-coding
NA	685463	LOC685463	protein-coding
ENSRNOG00000016260	685465	Polr3g	protein-coding
NA	685467	LOC685467	pseudo
NA	685468	LOC685468	pseudo
NA	685470	LOC685470	pseudo
NA	685471	LOC685471	pseudo
ENSRNOG00000047085	685472	Lrrtm2	protein-coding
ENSRNOG00000036833	685474	Zfp385a	protein-coding
NA	685475	LOC685475	pseudo
NA	685478	LOC685478	pseudo
ENSRNOG00000033352	685479	S100a7a	protein-coding
NA	685481	LOC685481	pseudo
NA	685482	LOC685482	protein-coding
NA	685487	Znrf3	protein-coding
NA	685488	LOC685488	protein-coding
NA	685492	LOC685492	pseudo
NA	685495	LOC685495	pseudo
NA	685497	Fam90a1-ps1	pseudo
NA	685499	LOC685499	pseudo
NA	685500	LOC685500	pseudo
NA	685501	LOC685501	protein-coding
NA	685502	LOC685502	pseudo
ENSRNOG00000003755	685504	Clgn	protein-coding
NA	685505	LOC685505	pseudo
NA	685511	LOC685511	pseudo
ENSRNOG00000023899	685513	Gng14	protein-coding
NA	685514	LOC685514	pseudo
NA	685515	LOC685515	pseudo
NA	685523	LOC685523	pseudo
ENSRNOG00000034011	685524	Frg2	protein-coding
NA	685528	LOC685528	pseudo
NA	685532	LOC685532	pseudo
NA	685535	LOC685535	pseudo
NA	685536	LOC685536	pseudo
ENSRNOG00000054725	685539	Gtf3c4	protein-coding
ENSRNOG00000020131	685544	LOC685544	protein-coding
ENSRNOG00000020029	685545	Mcrip2	protein-coding
NA	685549	LOC685549	pseudo
NA	685557	Vom2r7	protein-coding
ENSRNOG00000029211	685560	Mogat3	protein-coding
NA	685564	LOC685564	pseudo
ENSRNOG00000043186	685567	Ppil6	protein-coding
NA	685571	Vom2r-ps16	pseudo
NA	685572	LOC685572	pseudo
NA	685574	LOC685574	protein-coding
ENSRNOG00000045752	685579	Rrm1	protein-coding
NA	685580	Prr33	protein-coding
NA	685582	Hspa8-ps1	pseudo
NA	685583	LOC685583	pseudo
NA	685587	Snrpel1	pseudo
NA	685590	LOC685590	protein-coding
NA	685592	LOC685592	pseudo
NA	685596	LOC685596	pseudo
NA	685599	RGD1566067	pseudo
NA	685600	LOC685600	protein-coding
ENSRNOG00000003983	685607	Pfdn2	protein-coding
NA	685610	Zfp59	protein-coding
NA	685611	Phldb2	protein-coding
ENSRNOG00000001422	685612	Col26a1	protein-coding
NA	685613	LOC685613	pseudo
NA	685614	LOC685614	pseudo
ENSRNOG00000029470	685619	LOC685619	protein-coding
ENSRNOG00000043114	685620	Tomm7	protein-coding
ENSRNOG00000026675	685621	Prr20e	protein-coding
NA	685622	LOC685622	pseudo
ENSRNOG00000014352	685634	Smim12	protein-coding
ENSRNOG00000017648	685641	Vom2r8	protein-coding
ENSRNOG00000029744	685645	Ces2j	protein-coding
ENSRNOG00000042781	685646	Ropn1l	protein-coding
NA	685649	LOC685649	pseudo
NA	685651	LOC685651	pseudo
NA	685653	LOC685653	protein-coding
NA	685654	LOC685654	pseudo
NA	685655	LOC685655	protein-coding
NA	685656	Kti12	protein-coding
NA	685657	Vom2r-ps18	pseudo
ENSRNOG00000042333	685664	Dnal1	protein-coding
NA	685665	LOC685665	pseudo
ENSRNOG00000013671	685666	Vom2r9	protein-coding
NA	685667	LOC685667	protein-coding
NA	685668	LOC685668	protein-coding
NA	685669	Spata45	pseudo
NA	685670	LOC685670	pseudo
NA	685675	LOC685675	pseudo
NA	685678	LOC685678	pseudo
ENSRNOG00000050424	685679	Nme4	protein-coding
ENSRNOG00000022136	685680	LOC685680	protein-coding
NA	685689	LOC685689	pseudo
ENSRNOG00000019310	685691	Eid2	protein-coding
ENSRNOG00000022110	685692	Gcsam	protein-coding
NA	685693	LOC685693	pseudo
NA	685695	Macrod2	protein-coding
NA	685696	LOC685696	pseudo
NA	685697	Supt3h	protein-coding
ENSRNOG00000043358	685699	LOC685699	protein-coding
NA	685700	LOC685700	protein-coding
ENSRNOG00000028011	685701	Fam122c	protein-coding
NA	685704	Rpl26-ps1	pseudo
NA	685706	LOC685706	pseudo
ENSRNOG00000008425	685707	Nav1	protein-coding
NA	685710	LOC685710	pseudo
NA	685714	Rpl29-ps1	pseudo
ENSRNOG00000054404	685716	LOC685716	protein-coding
NA	685718	LOC685718	pseudo
ENSRNOG00000033368	685719	Dand5	protein-coding
ENSRNOG00000020166	685722	Znrd1as	protein-coding
ENSRNOG00000014600	685723	Cib3	protein-coding
ENSRNOG00000047796	685729	Pcbd2	protein-coding
ENSRNOG00000048917	685732	Hoxa6	protein-coding
NA	685733	LOC685733	protein-coding
NA	685737	LOC685737	pseudo
NA	685739	LOC685739	pseudo
NA	685740	LOC685740	pseudo
NA	685743	LOC685743	pseudo
ENSRNOG00000031555	685747	LOC685747	protein-coding
NA	685748	Hspd1-ps16	pseudo
ENSRNOG00000014907	685750	Aldh8a1	protein-coding
NA	685751	LOC685751	pseudo
NA	685753	LOC685753	pseudo
NA	685754	Rpl13-ps1	pseudo
ENSRNOG00000039464	685756	Tmem229a	protein-coding
NA	685758	A4gnt	protein-coding
NA	685761	LOC685761	pseudo
ENSRNOG00000024298	685762	LOC685762	protein-coding
ENSRNOG00000053301	685767	LOC685767	protein-coding
NA	685768	LOC685768	pseudo
NA	685772	LOC685772	pseudo
ENSRNOG00000024271	685774	Samt4	protein-coding
NA	685776	LOC685776	pseudo
NA	685778	Pdha1l1	pseudo
ENSRNOG00000002881	685781	Ddr2	protein-coding
NA	685782	LOC685782	protein-coding
NA	685783	LOC685783	pseudo
NA	685785	LOC685785	protein-coding
NA	685787	LOC685787	pseudo
NA	685788	LOC685788	protein-coding
ENSRNOG00000003531	685789	LOC685789	protein-coding
NA	685790	LOC685790	protein-coding
NA	685793	LOC685793	protein-coding
NA	685795	LOC685795	pseudo
NA	685796	LOC685796	protein-coding
NA	685799	LOC685799	pseudo
NA	685806	LOC685806	pseudo
NA	685809	Ybx1-ps5	pseudo
NA	685812	LOC685812	pseudo
NA	685813	LOC685813	pseudo
ENSRNOG00000003549	685814	Cnpy2	protein-coding
NA	685818	LOC685818	pseudo
NA	685819	Samt2	protein-coding
NA	685820	LOC685820	pseudo
ENSRNOG00000019196	685823	Xpnpep3	protein-coding
NA	685825	LOC685825	pseudo
ENSRNOG00000028436	685826	Rprml	protein-coding
NA	685827	LOC685827	protein-coding
NA	685828	LOC685828	protein-coding
NA	685829	LOC685829	pseudo
NA	685830	LOC685830	pseudo
NA	685831	LOC685831	pseudo
ENSRNOG00000012192	685834	Znf740	protein-coding
NA	685838	LOC685838	pseudo
ENSRNOG00000019187	685839	Dnajb7	protein-coding
ENSRNOG00000026584	685840	Ifnl3	protein-coding
ENSRNOG00000038432	685844	Sh2d1b2	protein-coding
NA	685846	Adam34	protein-coding
ENSRNOG00000012068	685849	LOC685849	protein-coding
ENSRNOG00000004950	685859	Ubxn2a	protein-coding
ENSRNOG00000004216	685860	Lrr1	protein-coding
NA	685862	LOC685862	pseudo
ENSRNOG00000054140	685867	Myl6	protein-coding
ENSRNOG00000030316	685868	Otogl	protein-coding
NA	685876	LOC685876	pseudo
NA	685877	LOC685877	pseudo
ENSRNOG00000027026	685879	Jazf1	protein-coding
ENSRNOG00000053093	685880	Vom1r99	protein-coding
ENSRNOG00000051000	685881	LOC685881	protein-coding
ENSRNOG00000027645	685882	Syndig1l	protein-coding
NA	685883	Myl6b	protein-coding
NA	685884	LOC685884	pseudo
NA	685885	LOC685885	pseudo
ENSRNOG00000028087	685888	Sdhaf4	protein-coding
ENSRNOG00000001439	685890	Srrm3	protein-coding
NA	685894	LOC685894	pseudo
NA	685895	LOC685895	pseudo
NA	685897	LOC685897	pseudo
ENSRNOG00000033110	685899	Svep1	protein-coding
ENSRNOG00000025344	685900	Enthd1	protein-coding
NA	685902	LOC685902	pseudo
NA	685907	LOC685907	protein-coding
ENSRNOG00000052275	685909	H2afv	protein-coding
NA	685911	Snrpc-ps1	pseudo
ENSRNOG00000031144	685912	Sprr1b	protein-coding
NA	685914	LOC685914	pseudo
ENSRNOG00000057159	685925	Rsl1	protein-coding
NA	685926	LOC685926	protein-coding
ENSRNOG00000040281	685928	Zc3h10	protein-coding
NA	685933	LOC685933	protein-coding
NA	685935	LOC685935	pseudo
ENSRNOG00000047752	685936	Pfn3	protein-coding
ENSRNOG00000039955	685940	Samd3	protein-coding
NA	685943	LOC685943	pseudo
NA	685945	Vom1r104	protein-coding
NA	685946	LOC685946	pseudo
NA	685950	LOC685950	pseudo
NA	685956	LOC685956	pseudo
