gene_id	symbol	chr	start.pos	end.pos	pos
37518	CG13502	2R	22085782	22088727	69.141765
35118	CG31751	2L	18677221	18683715	42.219492
40266	atk	3L	20454690	20464862	92.797609
50286	Nplp2	3L	13356376	13357223	85.699295
33913	CG9550	2L	6497053	6498466	30.039324
31881	CG16892	X	9273413	9275653	9.273413
43946	wb	2L	14263027	14328262	37.805298
39122	fry	3L	9631834	9679103	81.974753
33064	CG15450	X	20822146	20825641	20.822146
32328	Nadsyn	X	13684380	13718285	13.68438
32892	CG7406	X	19077720	19078592	19.07772
326155	AspRS-m	2L	16827078	16832093	40.369349
40377	CG7519	3L	21493083	21493907	93.836002
47873	bgcn	2R	23853270	23858921	70.909253
34234	CG12439	2L	9077121	9077988	32.619392
38879	pbl	3L	7896109	7911954	80.239028
33800	CG11149	2L	5718121	5720899	29.260392
36718	Khc-73	2R	15515778	15532259	62.571761
35878	ana2	2R	8898729	8900211	55.954712
40203	CG7335	3L	20132032	20133268	92.474951
43182	CG12290	3R	26230248	26234700	126.683394
33045	mal	X	20429675	20433210	20.429675
37030	CG14488	2R	17767165	17767786	64.823148
39732	sff	3L	15900156	15924861	88.243075
36630	CG12866	2R	14668391	14671675	61.724374
33832	Ucp4C	2L	5968566	5969761	29.510837
12798330	CG43110	2R	17477565	17486220	64.533548
43348	BCAS2	3R	27921283	27922356	128.374429
43651	wts	3R	30789625	30806619	131.242771
33395	CG31668	2L	2203721	2206166	25.745992
41764	CG8087	3R	14564323	14564805	115.017469
40295	CG11399	3L	20780350	20786197	93.123269
33036	CG15459	X	20412341	20413581	20.412341
44544	Hnf4	2L	8687226	8709611	32.229497
32014	CG2202	X	10848757	10852327	10.848757
43312	wdb	3R	27561675	27582241	128.014821
43739	awd	3R	31745172	31746077	132.198318
40760	Osi6	3R	6234708	6237181	106.687854
33097	CG1724	X	21202499	21203341	21.202499
41299	CG14693	3R	10811581	10815047	111.264727
3772419	CG18065	2R	20550334	20552090	67.606317
41306	CG4570	3R	10856807	10858066	111.309953
40007	CG7330	3L	18148923	18153807	90.491842
33129	CG14615	X	22447183	22449491	22.447183
42032	modSP	3R	16652446	16655662	117.105592
44072	Ran	X	11144852	11148716	11.144852
39934	CG7692	3L	17351822	17358056	89.694741
33644	l(2)k05819	2L	4394196	4400487	27.936467
40566	CG14650	3R	4437387	4441328	104.890533
34484	CG6729	2L	10740782	10743935	34.283053
43554	CG7903	3R	29993475	29995231	130.446621
40884	nxf4	3R	7346730	7347836	107.799876
34618	Tom70	2L	12035984	12038511	35.578255
41623	CG8483	3R	13208754	13214465	113.6619
32584	Prosalpha4	X	16276270	16277587	16.27627
35054	fws	2L	17478442	17481029	41.020713
33565	msl-2	2L	3462218	3466112	27.004489
32326	CG12177	X	13677899	13680500	13.677899
35877	Sec31	2R	8893613	8898798	55.949596
37146	CG30122	2R	18632328	18639270	65.688311
34724	CG16813	2L	13227529	13228521	36.7698
31811	l(1)G0020	X	8716713	8720277	8.716713
34678	CG5781	2L	12696426	12697323	36.238697
41412	CG14717	3R	11696509	11698327	112.149655
318158	Gr9a	X	10061627	10062785	10.061627
42898	BRWD3	3R	24319000	24328619	124.772146
40578	slx1	3R	4641963	4644636	105.095109
37335	rig	2R	20633876	20640681	67.689859
3772393	CG11566	X	21093844	21111417	21.093844
38761	CG10064	3L	6965260	6967897	79.308179
318825	mRpL27	2L	4458595	4459638	28.000866
3346160	dpr4	3R	11533483	11542949	111.986629
39748	CG5830	3L	15992669	16004736	88.335588
33485	CG2983	2L	2847632	2848997	26.389903
33640	Vps53	2L	4382925	4386062	27.925196
38262	CG1927	3L	1966725	1970079	74.309644
50068	CG33111	3R	23801714	23819237	124.25486
37632	CG13532	2R	22871190	22874427	69.927173
42504	slmb	3R	21119252	21127485	121.572398
32341	CtsB1	X	13779847	13782170	13.779847
10178933	CG42841	3L	2003109	2005651	74.346028
5740569	CG34337	X	7417253	7417693	7.417253
43412	CG14527	3R	28880792	28882945	129.333938
32645	Axs	X	16680089	16683895	16.680089
37592	CG30195	2R	22646616	22647245	69.702599
37586	Cdk9	2R	22636063	22637727	69.692046
36675	CG7639	2R	14987660	14992230	62.043643
32589	CG3632	X	16296671	16303308	16.296671
31581	Marf	X	6365949	6370924	6.365949
34229	Rcd-1r	2L	9012885	9014068	32.555156
5740176	Drgx	2L	3662745	3692114	27.205016
3354995	CG17169	X	23084672	23085536	23.084672
246417	CG30050	2R	12408954	12409735	59.464937
34968	fzy	2L	16310956	16313097	39.853227
41094	pum	3R	9066343	9237682	109.519489
34486	CG6495	2L	10761116	10764971	34.303387
39814	Cpr72Ea	3L	16362603	16363750	88.705522
36479	CG17048	2R	13353638	13354499	60.409621
40121	Cpr76Bb	3L	19519649	19520419	91.862568
43762	CG2053	3R	32038330	32039753	132.491476
261603	CG32445	3L	21639359	21640710	93.982278
38766	bin	3L	6990622	6994447	79.333541
35422	eEF2	2L	21677913	21682164	45.220184
42832	Gdh	3R	23935958	23943101	124.389104
246489	CG30157	2R	6974038	6975133	54.030021
40280	CG5104	3L	20521009	20522434	92.863928
44879	rhi	2R	17628491	17633516	64.684474
2768686	CG33494	3R	25493481	25495161	125.946627
50178	ND-B8	2L	4454626	4455207	27.996897
36079	CG12913	2R	10249220	10255495	57.305203
32146	CG15739	X	11873319	11875346	11.873319
38624	frm	3L	5538411	5551159	77.88133
12798223	CG43230	2L	15215222	15216160	38.757493
31137	CG14812	X	1857889	1858971	1.857889
43594	RpS7	3R	30206447	30209020	130.659593
34120	Ssb-c31a	2L	8211347	8211938	31.753618
41169	Fst	3R	9644978	9646154	110.098124
318801	Osi16	3R	6305247	6306366	106.758393
31486	CG42449	X	5683240	5684456	5.68324
36648	hui	2R	14808419	14809931	61.864402
35473	TpnC41C	2R	5065237	5070210	52.12122
3354965	CG40160	3L	26215815	26229433	98.558734
41288	MED7	3R	10760071	10761032	111.213217
34590	Tsp33B	2L	11791025	11792365	35.333296
34053	CG7214	2L	7743682	7744839	31.285953
12798279	Acp98AB	3R	27694883	27695057	128.148029
43728	pasha	3R	31617977	31622217	132.071123
33446	CG15394	2L	2591869	2592773	26.13414
36975	APC10	2R	17517261	17518186	64.573244
34808	Ance-3	2L	13914725	13956188	37.456996
35660	Eaf	2R	7396850	7407819	54.452833
14462750	CG44008	2L	11841502	11842445	35.383773
14462699	CG43798	2L	4647051	4647920	28.189322
39306	PCID2	3L	11626441	11627715	83.96936
41576	CG31345	3R	12811145	12817029	113.264291
36641	Trs31	2R	14757064	14757846	61.813047
41566	Arp1	3R	12691743	12694232	113.144889
32035	CG1552	X	11052171	11053556	11.052171
34135	Scgalpha	2L	8303429	8305376	31.8457
39878	CG9674	3L	16787573	16807731	89.130492
33048	RhoGAP19D	X	20469955	20510694	20.469955
34405	lft	2L	10364471	10366410	33.906742
32593	CG9915	X	16309817	16313138	16.309817
40924	CG2993	3R	7804665	7810014	108.257811
42772	CG10177	3R	23520146	23521583	123.973292
40128	CG9300	3L	19552420	19554767	91.895339
38469	scrt	3L	3983896	3994003	76.326815
37559	qkr58E-3	2R	22409208	22411545	69.465191
36926	CG6984	2R	17091984	17093070	64.147967
37522	CG30280	2R	22113589	22114841	69.169572
40752	Osi1	3R	6173549	6174971	106.626695
31826	rdgA	X	8907068	9029476	8.907068
8674117	CG42464	2L	3699464	3699826	27.241735
38170	robl62A	3L	1477619	1478369	73.820538
33126	Ir20a	X	21477254	21478945	21.477254
39220	CG6409	3L	10880699	10882386	83.223618
39084	CG3982	3L	9415755	9417388	81.758674
318558	CG31019	3R	30597004	30599296	131.05015
40429	CycH	3L	21821997	21823309	94.164916
38786	corn	3L	7142991	7157073	79.48591
38486	CG14990	3L	4093207	4094344	76.436126
37220	fest	2R	19341809	19345754	66.397792
246398	CG30025	2R	11353564	11354373	58.409547
42556	CG5849	3R	21740105	21744431	122.193251
32442	Rab3-GEF	X	15089682	15113762	15.089682
42839	CG5902	3R	23986642	23988738	124.439788
45320	trol	X	2470460	2545410	2.47046
317835	CG32040	3L	9354033	9355457	81.696952
5740592	ATbp	X	23106003	23108331	23.106003
39388	CG9760	3L	12157052	12163735	84.499971
39738	CG10516	3L	15968204	15969902	88.311123
12797998	CG43231	2L	17704681	17706142	41.246952
32613	hang	X	16422831	16438454	16.422831
7354429	Snup	3L	2652088	2655455	74.995007
41626	Ravus	3R	13262733	13264061	113.715879
31904	LysRS	X	9606363	9608884	9.606363
41152	CG9393	3R	9561583	9563673	110.014729
39149	Ilp1	3L	9798420	9799050	82.141339
246551	CG30343	2R	9252021	9253255	56.308004
36998	ND-51L1	2R	17595267	17597409	64.65125
40704	plx	3R	5685855	5712837	106.139001
3772165	Pex6	2R	10879974	10883202	57.935957
12797893	CG43630	3R	12676010	12676260	113.129156
36237	Prip	2R	11436243	11442216	58.492226
246485	galla-1	2R	20670636	20673495	67.726619
2768968	CG33288	3L	21427790	21433066	93.770709
19893535	mt:CoII	M	3083	3767	137.551043
36991	UQCR-6.4	2R	17572096	17572784	64.628079
34406	CG5056	2L	10366692	10367946	33.908963
38325	CG16986	3L	2600331	2601536	74.94325
38876	CG32365	3L	7869042	7894814	80.211961
42594	Fadd	3R	22034455	22035617	122.487601
5740179	CG34437	3R	28283719	28284725	128.736865
32401	CG15890	X	14757531	14765787	14.757531
43875	Ret	2L	21182446	21198762	44.724717
43349	RpL4	3R	27922821	27924888	128.375967
34564	Ppt2	2L	11280298	11281920	34.822569
37809	CG3803	2R	23952513	23954048	71.008496
3346142	CG13376	X	265724	267028	0.265724
38084	RabX6	3L	690517	691951	73.033436
8674006	CG42591	3L	8069453	8069960	80.412372
3355149	CG40298	3L	23726829	23727989	96.069748
38328	CG14949	3L	2642184	2643424	74.985103
31075	DAAM	X	1289713	1322362	1.289713
43702	ppk24	3R	31265730	31268511	131.718876
33192	CG3345	2L	269088	271626	23.811359
34222	rost	2L	8985936	8989539	32.528207
43835	fuss	4	962341	978489	133.494818
42613	CG5386	3R	22341236	22342251	122.794382
34622	Plzf	2L	12046711	12048918	35.588982
33567	Pif1	2L	3467342	3470004	27.009613
36932	Amy-d	2R	17124764	17126369	64.180747
35719	CG1942	2R	7712578	7714182	54.768561
35453	RpL21	2L	22247111	22247875	45.789382
43195	CG14238	3R	26458249	26460981	126.911395
8673971	Sfp38D	2L	20640917	20642216	44.183188
37437	CG30394	2R	21320040	21323320	68.376023
59217	CG18869	3L	4059770	4061923	76.402689
31205	kz	X	2237858	2242035	2.237858
39760	CG13074	3L	16095768	16097493	88.438687
41901	CG5404	3R	15704676	15708434	116.157822
19835678	pre-mod(mdg4)-K	3R	21355692	21359768	121.808838
3772602	CG33757	2R	9454297	9454948	56.51028
31950	ATPsyndelta	X	10212970	10217393	10.21297
33224	cbt	2L	476446	479688	24.018717
41249	CG12420	3R	10222698	10223745	110.675844
32617	eIF2alpha	X	16445176	16446993	16.445176
34287	CG4364	2L	9708921	9711271	33.251192
42806	Hrd3	3R	23754623	23758557	124.207769
38185	CG12004	3L	1569181	1576330	73.9121
246406	CG30033	2R	11292531	11293591	58.348514
38138	CG9129	3L	1250696	1251778	73.593615
45815	Spn27A	2L	6671065	6673347	30.213336
41644	CG9813	3R	13373104	13379775	113.82625
32024	CG43901	X	10905767	10923436	10.905767
34437	LManII	2L	10457658	10462472	33.999929
43413	CG14526	3R	28883693	28886015	129.336839
31612	CG3168	X	6720004	6739986	6.720004
35242	CG10165	2L	19526910	19530305	43.069181
318034	CG32450	3L	22329778	22330657	94.672697
38556	CG13721	3L	4496883	4497777	76.839802
41957	Akt1	3R	16099228	16105670	116.552374
39127	CNMaR	3L	9644109	9659433	81.987028
30977	CG12470	X	307684	308935	0.307684
41045	CG8223	3R	8747798	8754104	109.200944
42468	CG15695	3R	20842140	20844981	121.295286
38259	mv	3L	1950306	1964178	74.293225
32997	SkpE	X	19823368	19824080	19.823368
40451	RpLP0	3L	22075867	22077487	94.418786
33542	CG15406	2L	3309222	3311682	26.851493
36150	nclb	2R	10875748	10877296	57.931731
38984	CG5989	3L	8602411	8604149	80.94533
34657	CG5435	2L	12429827	12430892	35.972098
38208	RpL23A	3L	1667192	1668654	74.010111
117487	Gr36b	2L	17178772	17180064	40.721043
33350	Rim2	2L	1716244	1724388	25.258515
39874	CG13025	3L	16776531	16779736	89.11945
39282	Vha16-2	3L	11474958	11475552	83.817877
42582	CG6690	3R	21911816	21913591	122.364962
43771	Arl4	4	177348	179389	132.709825
39436	Pmm2	3L	12534590	12535513	84.877509
30996	CG17778	X	494614	496369	0.494614
42903	CG5746	3R	24343895	24348791	124.797041
38922	CG13678	3L	8222141	8222953	80.56506
32713	CG10598	X	17225157	17226867	17.225157
33127	Cyp6t1	X	21517434	21519218	21.517434
35057	CG5131	2L	17484501	17485624	41.026772
34781	CG16890	2L	13782231	13784338	37.324502
34027	CG6055	2L	7466543	7472493	31.008814
35974	Camta	2R	9446046	9480076	56.502029
32989	COX6B	X	19740537	19744335	19.740537
39518	stv	3L	13477541	13483515	85.82046
38910	mthl7	3L	8178675	8180514	80.521594
42767	CG4374	3R	23408684	23472278	123.86183
39629	Reck	3L	15001238	15014062	87.344157
12798391	CG43172	2R	10351533	10352161	57.407516
43130	Lnk	3R	25888542	25893270	126.341688
31680	Hira	X	7722119	7725917	7.722119
39224	Cpr67Fa2	3L	10891714	10892516	83.234633
36540	CG16935	2R	13860349	13862002	60.916332
50403	CG12659	X	8590775	8591729	8.590775
36609	Oaz	2R	14435899	14465881	61.491882
246415	CG30048	2R	12394907	12399142	59.45089
38116	bab1	3L	1036369	1101089	73.379288
35298	nesd	2L	20093972	20096253	43.636243
32576	CG42353	X	16093059	16104946	16.093059
35911	CG13743	2R	9044850	9060608	56.100833
50305	CG8012	3L	8215280	8216198	80.558199
39653	FucTA	3L	15147137	15154395	87.490056
39917	rogdi	3L	17049512	17055454	89.392431
31029	CG13358	X	803424	804921	0.803424
14462915	CG43968	3L	23784231	23787405	96.12715
35613	Tsp42Ed	2R	7009498	7011739	54.065481
32788	CG7206	X	18088725	18090509	18.088725
38553	CG7465	3L	4480283	4481487	76.823202
39085	aay	3L	9423253	9424781	81.766172
3885578	CG42823	3R	17404487	17405109	117.857633
37195	CG15109	2R	19059421	19061065	66.115404
19835366	CG44355	3L	12310805	12311961	84.653724
326148	CG31523	3R	4465421	4479207	104.918567
34398	CG5022	2L	10344442	10347706	33.886713
3355171	FucTC	X	23008766	23011303	23.008766
34051	CG13796	2L	7727157	7732670	31.269428
33218	ex	2L	431227	448701	23.973498
34582	kek2	2L	11581937	11626883	35.124208
19835594	CG44815	X	9445815	9446212	9.445815
36408	Dgkepsilon	2R	12757546	12759724	59.813529
40610	Ubc6	3R	4948755	4952682	105.401901
31227	gt	X	2427113	2428967	2.427113
318961	CG31820	2L	16005789	16006279	39.54806
38575	CG12493	3L	4752393	4753738	77.095312
43209	TwdlS	3R	26636688	26637557	127.089834
31597	CG3226	X	6653113	6654248	6.653113
33049	CG1812	X	20511544	20515828	20.511544
36658	Pcf11	2R	14860936	14871071	61.916919
34262	CG3769	2L	9435399	9436842	32.97767
37304	tapas	2R	20319180	20325973	67.375163
38515	pav	3L	4242734	4246233	76.585653
8674007	Sfp33A4	2L	11837243	11837486	35.379514
31414	CG2861	X	4797231	4804862	4.797231
43466	stg	3R	29251826	29255800	129.704972
40461	Srpk79D	3L	22273985	22284335	94.616904
39246	CG32071	3L	11103421	11103873	83.44634
41840	Hsc70-4	3R	15242687	15246614	115.695833
40355	Cpr78Cc	3L	21300580	21301171	93.643499
40691	CG31546	3R	5634626	5635624	106.087772
33965	Wee1	2L	6911090	6914138	30.453361
37033	fab1	2R	17773964	17781930	64.829947
41198	Whamy	3R	9771795	9774419	110.224941
44359	CG46339	3R	26915761	26945309	127.368907
35851	ptc	2R	8649649	8665223	55.705632
31898	CG15317	X	9555607	9556544	9.555607
32522	Graf	X	15751674	15760733	15.751674
39273	CG6168	3L	11319642	11321719	83.662561
41316	Tpc1	3R	10879572	10882188	111.332718
41861	Sra-1	3R	15333266	15338365	115.786412
37339	DMAP1	2R	20644036	20645865	67.700019
37371	CG15649	2R	20972916	20974017	68.028899
37429	Sgf29	2R	21292239	21293646	68.348222
3772288	CG33774	2R	9399753	9400329	56.455736
38953	Jon66Cii	3L	8392820	8393649	80.735739
37839	Not11	2R	24036720	24037915	71.092703
12798323	CG43327	2R	17032487	17034012	64.08847
31243	eIF3g1	X	2609247	2610336	2.609247
35614	Tsp42Ee	2R	7012254	7018362	54.068237
41228	mtTFB2	3R	10045574	10047260	110.49872
31052	CDC45L	X	1028291	1030556	1.028291
40907	alpha-Est3	3R	7538972	7541631	107.992118
3885654	CG33981	2R	17773964	17781930	64.829947
38993	Arr2	3L	8647261	8648936	80.99018
36927	GstS1	2R	17093246	17099501	64.149229
32925	CG8051	X	19301330	19307925	19.30133
36200	CG13220	2R	11284283	11285098	58.340266
5740391	CG34176	2L	4004080	4004480	27.546351
42391	CG4854	3R	20028058	20029561	120.481204
5740103	CG34216	2R	7703506	7705095	54.759489
42895	CG5715	3R	24293366	24294399	124.746512
32909	CG7990	X	19196058	19201979	19.196058
5740661	CG34457	2R	16670326	16671836	63.726309
32344	CG10993	X	13790338	13791111	13.790338
35789	Obp44a	2R	8134170	8135315	55.190153
117365	HBS1	3L	1862881	1865240	74.2058
38200	CG13919	3L	1645467	1645983	73.988386
43788	Hcf	4	359938	375554	132.892415
59239	CG18764	3R	11626889	11628452	112.080035
38992	CG13305	3L	8644916	8646822	80.987835
261607	CG32174	3L	17428936	17433621	89.771855
43444	CG14516	3R	29138662	29145787	129.591808
39362	CG6938	3L	11984906	11990505	84.327825
326205	Claspin	3L	4313483	4318608	76.656402
39676	CG13454	3L	15516533	15517056	87.859452
36335	mIF3	2R	12321238	12322797	59.377221
33255	Saf6	2L	813314	815950	24.355585
31063	CG14627	X	1181620	1183502	1.18162
64879	Adgf-A2	3L	17754936	17764158	90.097855
10178906	CG42693	3R	31707870	31708340	132.161016
246414	CG30047	2R	12351793	12355413	59.407776
42978	CG10845	3R	24901116	24903048	125.354262
43347	CG12259	3R	27919844	27921089	128.37299
37200	CG15111	2R	19137372	19141034	66.193355
50442	CG14933	2L	11842828	11844012	35.385099
33808	CG14005	2L	5800517	5801975	29.342788
32145	CG11802	X	11871299	11872779	11.871299
37020	PIG-A	2R	17737622	17739685	64.793605
41274	CG6465	3R	10675560	10677251	111.128706
31915	CG32698	X	9783223	9855449	9.783223
43261	CG14259	3R	27094533	27095856	127.547679
31295	CG3939	X	3175018	3176223	3.175018
37590	Ugt58Fa	2R	22641786	22643917	69.697769
41888	B9d1	3R	15481906	15482904	115.935052
37080	Dgp-1	2R	18168413	18172607	65.224396
43682	Gycbeta100B	3R	31134392	31178278	131.587538
41580	d-cup	3R	12891956	12893158	113.345102
32680	CG4880	X	16886818	16888729	16.886818
33185	kis	2L	210735	250823	23.753006
49580	Invadolysin	3R	10144668	10159134	110.597814
10178941	CG42811	3R	24366527	24367220	124.819673
31434	CG15465	X	5085759	5254864	5.085759
37315	CG13423	2R	20536578	20538264	67.592561
43053	CG11892	3R	25281548	25283237	125.734694
326126	CG31220	3R	19648487	19650586	120.101633
261628	CG31469	3R	13709159	13709939	114.162305
39602	CG13476	3L	14705464	14706157	87.048383
44071	Mcr	2L	8074117	8082982	31.616388
2768940	Pp2A-29B	2L	8366038	8370090	31.908309
36392	CG8778	2R	12651301	12652487	59.707284
50237	CG13230	2R	11154896	11155293	58.210879
41738	red	3R	14289071	14302276	114.742217
32751	CG8188	X	17698917	17703024	17.698917
34180	CG13088	2L	8488981	8490546	32.031252
31373	mei-9	X	4314230	4318801	4.31423
246593	dany	2R	21985626	21986938	69.041609
326198	Krn	3L	17649562	17654280	89.992481
38298	MsR1	3L	2322693	2345799	74.665612
38972	GstO3	3L	8518885	8520295	80.861804
317834	CG32039	3L	9358999	9359996	81.701918
318094	TwdlX	X	16731091	16732630	16.731091
32724	B-H1	X	17397478	17403278	17.397478
32753	CG8173	X	17707401	17709653	17.707401
40644	7B2	3R	5376780	5377975	105.829926
34969	cact	2L	16313036	16326207	39.855307
40087	Gem2	3L	19099123	19100363	91.442042
33812	TrissinR	2L	5824004	5856767	29.366275
39941	CG33051	3L	17426286	17427130	89.769205
40131	CG9330	3L	19586253	19589111	91.929172
34441	Grip75	2L	10483295	10485857	34.025566
37470	PIG-M	2R	21667541	21669916	68.723524
32711	CG5172	X	17221442	17222651	17.221442
318273	CG32987	2L	8863811	8864847	32.406082
2768840	CG33461	2R	15695386	15696478	62.751369
33513	CG3542	2L	3023226	3026439	26.565497
39271	CG6175	3L	11287936	11295919	83.630855
35820	Lcp4	2R	8437647	8438495	55.49363
42544	C15	3R	21499986	21512814	121.953132
2768954	CG12355	3L	15492964	15495549	87.835883
40445	CG7140	3L	22026230	22028325	94.369149
3885637	CG33993	3L	5933036	5950658	78.275955
36176	metro	2R	11226458	11232516	58.282441
249170	CG32236	3L	4665927	4667389	77.008846
37296	CG9143	2R	20275973	20278915	67.331956
32382	CG13404	X	14264737	14266250	14.264737
36507	CG33156	2R	13548244	13553240	60.604227
39153	CG43897	3L	9813847	9834345	82.156766
34790	Sos	2L	13813816	13819824	37.356087
4379907	Mkp	3L	182522	184540	72.525441
35935	CG8008	2R	9157907	9161436	56.21389
64880	chico	2L	10242512	10247078	33.784783
36071	KCNQ	2R	10145897	10192394	57.20188
43156	E(spl)m3-HLH	3R	26021823	26023127	126.474969
33748	Cyp28d2	2L	5207267	5209345	28.749538
39428	CG10654	3L	12505374	12507840	84.848293
31470	Vsx1	X	5594255	5612865	5.594255
40401	CG7166	3L	21620000	21625647	93.962919
317956	CG32284	3L	3186664	3187245	75.529583
42433	TFAM	3R	20575245	20577010	121.028391
39977	CG42816	3L	17792088	17797594	90.135007
44643	Cnx99A	3R	29315254	29319644	129.7684
38845	ltl	3L	7518997	7528013	79.861916
33111	dod	X	21345358	21346858	21.345358
36463	fsd	2R	13230583	13231663	60.286566
37623	CG12490	2R	22834647	22836701	69.89063
12798305	CG43057	2L	8243323	8244003	31.785594
34595	esc	2L	11827204	11829405	35.369475
32553	CG8916	X	15921955	15924558	15.921955
33769	H15	2L	5404280	5416593	28.946551
40684	Atu	3R	5613358	5615939	106.066504
40393	CapaR	3L	21558974	21562181	93.901893
38315	CG16758	3L	2499372	2503606	74.842291
33027	Inx7	X	6991612	6993612	6.991612
32069	l(1)10Bb	X	11324294	11325308	11.324294
12798078	CG43441	3R	9652659	9653228	110.105805
33399	mio	2L	2217290	2220625	25.759561
42182	mTerf5	3R	18221522	18223682	118.674668
43328	CG12880	3R	27685962	27692790	128.139108
34682	CG15484	2L	12706799	12707711	36.24907
32455	CG5877	X	15293031	15297169	15.293031
40718	CG1218	3R	5791879	5793383	106.245025
38895	Ect4	3L	8063874	8108897	80.406793
50381	mRpL33	X	4321764	4322231	4.321764
32532	CG8974	X	15793721	15796028	15.793721
37671	Klp59C	2R	23123923	23126042	70.179906
32515	CG11679	X	15737493	15738954	15.737493
43810	CG11360	4	671142	690650	133.203619
3885579	CG42821	3R	17413077	17413639	117.866223
42905	Golgin84	3R	24356070	24357938	124.809216
34912	kek3	2L	15552723	15583978	39.094994
31729	CG2258	X	8094250	8102095	8.09425
43798	ND-49	4	568296	571554	133.100773
40765	Osi11	3R	6267591	6268757	106.720737
36350	Or49a	2R	12393483	12394842	59.449466
37076	CG10915	2R	18160720	18164746	65.216703
10178835	CG42766	X	15976868	15977660	15.976868
41212	CG16904	3R	9815928	9816979	110.269074
246595	CG30403	2R	21709895	21711613	68.765878
36258	ths	2R	11756817	11814424	58.8128
34676	CG5780	2L	12693872	12694988	36.236143
43453	CG14509	3R	29171191	29194994	129.624337
33499	Ts	2L	2968293	2969638	26.510564
41397	CG14712	3R	11628759	11633206	112.081905
39179	CG42825	3L	10095754	10098115	82.438673
45396	E5	3R	13867345	13874916	114.320491
38120	CG13912	3L	1189588	1190472	73.532507
33005	Nep3	X	19961297	19969323	19.961297
37593	CG3746	2R	22648995	22649750	69.704978
12798158	CG43438	2L	11536145	11536844	35.078416
38753	Prat2	3L	6911999	6914876	79.254918
39733	Pka-C3	3L	15925805	15954797	88.268724
34341	CG44153	2L	10064121	10180256	33.606392
5740303	CG34386	2R	18062415	18093628	65.118398
44921	Hsp70Ba	3R	12465453	12467776	112.918599
318037	CG32454	3L	22729766	22731600	95.072685
36766	Rrp42	2R	16014908	16016050	63.070891
35809	boly	2R	8365550	8366688	55.421533
40727	CG1208	3R	5831639	5838782	106.284785
37236	Arl6	2R	19444179	19445058	66.500162
33320	CG5556	2L	1351728	1352868	24.893999
39670	CG7272	3L	15500938	15503769	87.843857
3772580	CG13430	2R	20550334	20552090	67.606317
31068	CG14624	X	1206737	1207555	1.206737
318215	CG32797	X	2424925	2425855	2.424925
33406	Ser12	2L	2250431	2251275	25.792702
42447	Lrrk	3R	20635480	20644279	121.088626
33840	CG9098	2L	6007364	6012338	29.549635
42519	CG3337	3R	21220704	21223584	121.67385
42601	SKIP	3R	22133830	22296126	122.586976
7354409	CG42381	2R	21667541	21669916	68.723524
44030	msn	3L	2554847	2586540	74.897766
318947	CG31800	2L	19033657	19034576	42.575928
41647	CG9799	3R	13385648	13388709	113.838794
35056	GCS2beta	2L	17481988	17484307	41.024259
33671	CG3251	2L	4688965	4690702	28.231236
41355	CG31388	3R	11237815	11240114	111.690961
31245	Seipin	X	2619799	2622140	2.619799
42100	cysu	3R	17425768	17446499	117.878914
41910	Acyp2	3R	15792688	15793487	116.245834
318794	CG31548	3R	5635901	5636852	106.089047
42292	CG6040	3R	19096961	19131929	119.550107
42437	CG16953	3R	20581770	20585833	121.034916
35103	grnd	2L	18485417	18488021	42.027688
31314	CG10801	X	3460592	3462500	3.460592
39787	CG13050	3L	16278458	16279271	88.621377
3355151	scro	3L	24724162	24758036	97.067081
33215	CG11885	2L	420895	421450	23.963166
42768	Ir94g	3R	23483863	23485500	123.937009
317833	ghi	3L	9451876	9452790	81.794795
31831	CG44325	X	9070318	9078499	9.070318
33679	CG15629	2L	4813009	4815891	28.35528
36715	Ir52a	2R	15499632	15501431	62.555615
318878	CG31674	2L	20831262	20832859	44.373533
33976	CG3430	2L	6957008	6959104	30.499279
34079	CG7102	2L	7883282	7887513	31.425553
32572	dpr18	X	16063738	16070304	16.063738
12798214	CG43052	2L	14352077	14352619	37.894348
44965	Fer2LCH	3R	30387804	30390584	130.84095
36873	Acp53C14b	2R	16748815	16749460	63.804798
49997	CG11052	3R	8008249	8009297	108.461395
42293	Cyp12a5	3R	19132648	19134704	119.585794
41374	CG6744	3R	11433488	11435703	111.886634
39081	Cpr67B	3L	9404797	9406174	81.747716
43529	dgt1	3R	29854695	29857491	130.307841
43586	CG31028	3R	30166631	30171207	130.619777
33851	CG13995	2L	6054302	6060169	29.596573
40779	CG10298	3R	6343002	6343799	106.796148
36656	HPS1	2R	14855429	14857502	61.911412
44669	cwo	3R	10388258	10400752	110.841404
10178782	CG31808	2L	16704286	16716195	40.246557
2768961	CG7369	3L	22741793	22748614	95.084712
40028	CG32199	3L	18611900	18614004	90.954819
34729	CG5945	2L	13239989	13241773	36.78226
41660	CG14369	3R	13591632	13592657	114.044778
33254	Dbp21E2	2L	811584	813380	24.353855
3354987	tyn	X	142208	200663	0.142208
4379885	CG14042	2L	5037709	5040818	28.57998
246603	CG30416	2R	23321481	23323399	70.377464
31975	Or9a	X	10458186	10459676	10.458186
43145	CG14540	3R	25959279	25961686	126.412425
35496	CG30440	2R	5468319	5495861	52.524302
34704	CG9928	2L	13142445	13142903	36.684716
251711	CG31517	3R	13948420	13949742	114.401566
12798081	CG43267	2R	7404035	7404441	54.460018
35074	CG5681	2L	17986399	17988619	41.52867
