gene_id	symbol	locus_id	chr	start.pos	end.pos	pos
856243	YPR125W	YPR125W	XVI	787961	789325	11.911221
856249	YPR131C	YPR131C	XVI	793911	794498	11.917171
856405	YHR014W	YHR014W	VIII	132047	132922	4.961977
853271	YJL168C	YJL168C	X	102227	104428	5.934688
851548	YDL014W	YDL014W	IV	427364	428347	1.787386
854338	YOR167C	YOR167C	XV	648804	649007	10.680773
851884	YDR289C	YDR289C	IV	1038280	1039509	2.398302
855809	YNR072W	YNR072W	XIV	772657	774351	10.020293
850662	YNR076W	YNR076W	XIV	781918	782280	10.029554
855813	YNR076W	YNR076W	XIV	781918	782280	10.029554
851396	YDL159W	YDL159W	IV	172481	174028	1.532503
853848	YKL020C	YKL020C	XI	398832	402080	6.977044
850940	YLR239C	YLR239C	XII	616332	617318	7.86136
852247	YBL033C	YBL033C	II	158656	159693	0.388874
856735	YER014C-A	YER014C-A	V	183731	184700	3.075686
852145	YDR532C	YDR532C	IV	1499396	1500553	2.859418
854145	YOL015W	YOL015W	XV	297078	298838	10.329047
853494	YJR036C	YJR036C	X	500713	503391	6.333174
852529	YBR228W	YBR228W	II	675313	676227	0.905531
855765	YNR031C	YNR031C	XIV	680694	685433	9.92833
856576	YHR171W	YHR171W	VIII	445713	447605	5.275643
852692	YGL183C	YGL183C	VII	156543	157285	3.895533
856632	YEL076C-A	YEL076C-A	V	4185	5114	2.89614
851185	YEL076C-A	YEL076C-A	V	4185	5114	2.89614
855043	YMR028W	YMR028W	XIII	327482	328582	8.650687
851714	YDR137W	YDR137W	IV	728259	730250	2.088281
852565	YBR263W	YBR263W	II	736264	737736	0.966482
853277	YJL162C	YJL162C	X	113878	115629	5.946339
856673	YEL038W	YEL038W	V	80462	81145	2.972417
851403	YDL153C	YDL153C	IV	181186	183018	1.541208
853570	YJR106W	YJR106W	X	624838	627015	6.457299
853677	YKL178C	YKL178C	XI	113215	114627	6.691427
852552	YBR250W	YBR250W	II	719033	720604	0.949251
855880	YPL221W	YPL221W	XVI	133043	135424	11.256303
853798	YKL067W	YKL067W	XI	314812	315273	6.893024
854584	Q0130	Q0130	M	46723	46953	12.118049
24573116	Q0130	Q0130	M	46723	46953	12.118049
856521	YHR121W	YHR121W	VIII	352756	353319	5.182686
856187	YPR073C	YPR073C	XVI	691933	692418	11.815193
852002	YDR393W	YDR393W	IV	1259901	1261271	2.619923
1466400	YCR108C	YCR108C	III	315997	316188	1.359399
855613	YNL110C	YNL110C	XIV	417826	418488	9.665462
855489	YNL232W	YNL232W	XIV	214923	215801	9.462559
853500	YJR043C	YJR043C	X	516461	517513	6.348922
852117	YDR506C	YDR506C	IV	1459728	1461554	2.81975
851307	YDL219W	YDL219W	IV	65242	65765	1.425264
854332	YOR161C	YOR161C	XV	636939	638558	10.668908
851468	YDL090C	YDL090C	IV	295034	296329	1.655056
853767	YKL095W	YKL095W	XI	262277	263113	6.840489
854575	YOR393W	YOR393W	XV	1080276	1081589	11.112245
855848	YOR393W	YOR393W	XV	1080276	1081589	11.112245
855186	YMR154C	YMR154C	XIII	565999	568182	8.889204
855866	YPL262W	YPL262W	XVI	47336	48802	11.170596
854272	YOR105W	YOR105W	XV	518195	518521	10.550164
850409	YCR042C	YCR042C	III	201174	205397	1.244576
856516	YHR116W	YHR116W	VIII	341665	342120	5.171595
854747	YIL063C	YIL063C	IX	242761	243744	5.635334
853902	YKR031C	YKR031C	XI	501344	506395	7.079556
850967	YLR262C-A	YLR262C-A	XII	669468	669662	7.914496
855459	YNL262W	YNL262W	XIV	148212	154880	9.395848
855580	YNL142W	YNL142W	XIV	357453	358952	9.605089
851597	YDR033W	YDR033W	IV	508147	509109	1.868169
1466462	YGR204C-A	YGR204C-A	VII	909061	909174	4.648051
856487	YHR087W	YHR087W	VIII	280820	281155	5.11075
856581	YHR176W	YHR176W	VIII	454229	455527	5.284159
854785	YIL027C	YIL027C	IX	303679	304104	5.696252
853963	YKR088C	YKR088C	XI	604405	605418	7.182617
852821	YGL059W	YGL059W	VII	392223	393698	4.131213
852575	YBR272C	YBR272C	II	746361	747803	0.976579
854385	YOR210W	YOR210W	XV	738320	738532	10.770289
854066	YOL087C	YOL087C	XV	155287	158637	10.187256
852754	YGL123W	YGL123W	VII	277617	278381	4.016607
854877	YML096W	YML096W	XIII	79909	81486	8.403114
854992	YML016C	YML016C	XIII	239458	241536	8.562663
852779	YGL099W	YGL099W	VII	314631	316553	4.053621
855006	YML006C	YML006C	XIII	256092	258416	8.579297
855216	YMR178W	YMR178W	XIII	618479	619303	8.941684
854294	YOR127W	YOR127W	XV	561170	564193	10.593139
851196	YAL035W	YAL035W	I	76427	79435	0.076427
851605	YDR035W	YDR035W	IV	521816	522928	1.881838
854931	YML109W	YML109W	XIII	51640	54468	8.374845
851225	YAL008W	YAL008W	I	136914	137510	0.136914
856578	YHR173C	YHR173C	VIII	450815	451153	5.280745
852417	YBR120C	YBR120C	II	480435	480923	0.710653
854356	YOR184W	YOR184W	XV	679357	680544	10.711326
853706	YKL151C	YKL151C	XI	164917	165930	6.743129
851173	YLR452C	YLR452C	XII	1039270	1041366	8.284298
853529	YJR066W	YJR066W	X	559416	566828	6.391877
856796	YER066W	YER066W	V	290242	290799	3.182197
854321	YOR150W	YOR150W	XV	611999	612490	10.643968
854351	YOR179C	YOR179C	XV	671845	672411	10.703814
854518	YOR340C	YOR340C	XV	959202	960182	10.991171
855594	YNL129W	YNL129W	XIV	381480	382202	9.629116
854993	YML015C	YML015C	XIII	241989	243029	8.565194
854536	YOR354C	YOR354C	XV	1001147	1003225	11.033116
851087	YLR372W	YLR372W	XII	867354	868391	8.112382
855237	YMR197C	YMR197C	XIII	658545	659198	8.98175
853756	YKL105C	YKL105C	XI	239185	242583	6.817397
852994	YGR102C	YGR102C	VII	694584	695135	4.433574
851932	YDR332W	YDR332W	IV	1131001	1133070	2.491023
854994	YML014W	YML014W	XIII	243225	244064	8.56643
852603	YBR301W	YBR301W	II	809057	809419	1.039275
852368	YBR076W	YBR076W	II	390227	391291	0.620445
856148	YPR036W	YPR036W	XVI	643836	645272	11.767096
855748	YNR014W	YNR014W	XIV	652465	653103	9.900101
854392	YOR217W	YOR217W	XV	749301	751886	10.78127
854473	YOR298W	YOR298W	XV	875599	877038	10.907568
854724	YIL085C	YIL085C	IX	200490	202043	5.593063
852122	YDR510W	YDR510W	IV	1469400	1469705	2.829422
855727	YNL005C	YNL005C	XIV	621313	622428	9.868949
856076	YPL031C	YPL031C	XVI	492018	493037	11.615278
856835	YER098W	YER098W	V	355466	357730	3.247421
852511	YBR210W	YBR210W	II	645550	645978	0.875768
850849	YLR154W-C	YLR154W-C	XII	454696	455070	7.699724
855838	YPL237W	YPL237W	XVI	100496	101353	11.223756
852618	YGL233W	YGL233W	VII	59122	61854	3.798112
851504	YDL055C	YDL055C	IV	355674	356759	1.715696
853456	YJL001W	YJL001W	X	435163	435926	6.267624
856376	YHL010C	YHL010C	VIII	81964	83721	4.911894
854865	YML106W	YML106W	XIII	56773	57453	8.379978
853524	YJR061W	YJR061W	X	550511	553318	6.382972
854156	YOL006C	YOL006C	XV	313078	315387	10.345047
854433	YOR259C	YOR259C	XV	812395	813708	10.844364
852091	YDR480W	YDR480W	IV	1417399	1418370	2.777421
854498	YOR320C	YOR320C	XV	913619	915094	10.945588
853218	YJL212C	YJL212C	X	33850	36249	5.866311
856502	YHR102W	YHR102W	VIII	316572	319814	5.146502
852824	YGL056C	YGL056C	VII	396035	397618	4.135025
851455	YDL103C	YDL103C	IV	275148	276581	1.63517
851077	YLR363C	YLR363C	XII	852495	853151	8.097523
851473	YDL085C-A	YDL085C-A	IV	302464	302670	1.662486
852996	YGR104C	YGR104C	VII	697445	698368	4.436435
850491	YFL053W	YFL053W	VI	23423	25198	3.492252
852403	YBR106W	YBR106W	II	452658	453224	0.682876
854983	YML025C	YML025C	XIII	224406	225365	8.547611
853155	YGR240C	YGR240C	VII	970771	973734	4.709761
853429	YJL024C	YJL024C	X	395931	396592	6.228392
853158	YGR243W	YGR243W	VII	977336	977776	4.716326
855381	YNL335W	YNL335W	XIV	11452	12129	9.259088
850483	YNL335W	YNL335W	XIV	11452	12129	9.259088
856676	YEL035C	YEL035C	V	85045	85545	2.977
852290	YBR005W	YBR005W	II	245906	246547	0.476124
853707	YKL150W	YKL150W	XI	166544	167452	6.744756
850904	YLR207W	YLR207W	XII	556788	559289	7.801816
856054	YPL053C	YPL053C	XVI	457118	458458	11.580378
850588	YFR030W	YFR030W	VI	213312	216419	3.682141
856225	YPR109W	YPR109W	XVI	744689	745573	11.867949
1466523	YPR159C-A	YPR159C-A	XVI	860314	860415	11.983574
855231	YMR193W	YMR193W	XIII	650036	650812	8.973241
854397	YOR222W	YOR222W	XV	758330	759253	10.790299
851022	YLR312W-A	YLR312W-A	XII	759480	760241	8.004508
851213	YAL020C	YAL020C	I	113614	114615	0.113614
853589	YJR125C	YJR125C	X	654737	655963	6.487198
853192	YGR275W	YGR275W	VII	1043276	1043749	4.782266
853510	YJR051W	YJR051W	X	529861	531366	6.362322
852903	YGR020C	YGR020C	VII	526973	527329	4.265963
852992	YGR100W	YGR100W	VII	690245	693097	4.429235
851952	YDR350C	YDR350C	IV	1176120	1178174	2.536142
856460	YHR063C	YHR063C	VIII	224030	225169	5.05396
856792	YER063W	YER063W	V	281710	282366	3.173665
850885	YLR188W	YLR188W	XII	528300	530387	7.773328
852450	YBR153W	YBR153W	II	547460	548194	0.777678
851201	YAL032C	YAL032C	I	83335	84474	0.083335
856864	YER127W	YER127W	V	414481	415554	3.306436
850698	YLR011W	YLR011W	XII	169103	169678	7.414131
852429	YBR132C	YBR132C	II	499652	501442	0.72987
854953	YML052W	YML052W	XIII	170402	171310	8.493607
850303	YCL055W	YCL055W	III	27929	28936	1.071331
853999	YOL165C	YOL165C	XV	1647	2078	10.033616
855981	YPL122C	YPL122C	XVI	319226	320767	11.442486
856020	YPL085W	YPL085W	XVI	387067	393654	11.510327
854896	YML079W	YML079W	XIII	110247	110852	8.433452
856898	YER154W	YER154W	V	475020	476228	3.366975
854155	YOL007C	YOL007C	XV	311342	312367	10.343311
854484	YOR307C	YOR307C	XV	892731	894092	10.9247
853146	YGR231C	YGR231C	VII	952548	953480	4.691538
851943	YDR342C	YDR342C	IV	1154216	1155928	2.514238
851218	YAL015C	YAL015C	I	126903	128102	0.126903
1466528	YHR050W-A	YHR050W-A	VIII	209475	209645	5.039405
853129	YGR215W	YGR215W	VII	922175	922507	4.661165
851039	YLR328W	YLR328W	XII	784913	786118	8.029941
851205	YAL028W	YAL028W	I	92900	94486	0.0929
854106	YOL051W	YOL051W	XV	234940	238185	10.266909
854959	YML047C	YML047C	XIII	180017	181075	8.503222
850553	YFR003C	YFR003C	VI	152657	153124	3.621486
3799976	YKL023C-A	YKL023C-A	XI	393146	393373	6.971358
856369	YHL017W	YHL017W	VIII	70276	71874	4.900206
852901	YGR018C	YGR018C	VII	524365	524694	4.263355
850504	YFL039C	YFL039C	VI	53260	54696	3.522089
852660	YGL212W	YGL212W	VII	91432	92382	3.830422
854258	YOR091W	YOR091W	XV	493433	494470	10.525402
1466470	YJR112W-A	YJR112W-A	X	637790	638168	6.470251
851232	YAL065C	YAL065C	I	11565	11951	0.011565
853509	YJR050W	YJR050W	X	528697	529404	6.361158
853468	YJR011C	YJR011C	X	458641	459426	6.291102
851660	YDR087C	YDR087C	IV	617470	618306	1.977492
856219	YPR104C	YPR104C	XVI	733623	736433	11.856883
852464	YBR166C	YBR166C	II	569842	571200	0.80006
850942	YLR241W	YLR241W	XII	620473	622821	7.865501
855481	YNL240C	YNL240C	XIV	198502	199977	9.446138
854246	YOR079C	YOR079C	XV	473475	474416	10.505444
850946	YLR245C	YLR245C	XII	626502	626930	7.87153
854136	YOL022C	YOL022C	XV	280272	281498	10.312241
851224	YAL009W	YAL009W	I	135854	136633	0.135854
855398	YNL318C	YNL318C	XIV	38707	40329	9.286343
851362	YDL236W	YDL236W	IV	32296	33234	1.392318
852814	YGL066W	YGL066W	VII	377609	379582	4.116599
853601	YJR136C	YJR136C	X	677441	678706	6.509902
853230	YJL200C	YJL200C	X	56444	58813	5.888905
856350	YHL035C	YHL035C	VIII	27978	32756	4.857908
851575	YDR012W	YDR012W	IV	471853	472941	1.831875
851436	YDL121C	YDL121C	IV	245133	245582	1.605155
853719	YKL138C-A	YKL138C-A	XI	184803	185012	6.763015
855465	YNL256W	YNL256W	XIV	164623	167097	9.412259
852138	YDR525W-A	YDR525W-A	IV	1490596	1490835	2.850618
854809	YIL008W	YIL008W	IX	342536	342835	5.735109
851074	YLR360W	YLR360W	XII	846103	847422	8.091131
850359	YCR003W	YCR003W	III	118620	119171	1.162022
854452	YOR278W	YOR278W	XV	842817	843644	10.874786
856754	YER032W	YER032W	V	215063	217693	3.107018
850902	YLR205C	YLR205C	XII	552724	553677	7.797752
851337	YDL190C	YDL190C	IV	118707	121592	1.478729
1466450	YBR221W-A	YBR221W-A	II	666538	666642	0.896756
856316	YPR186C	YPR186C	XVI	909733	911022	12.032993
851513	YDL047W	YDL047W	IV	369771	370706	1.729793
851676	YDR099W	YDR099W	IV	653607	654428	2.013629
853269	YJL170C	YJL170C	X	101150	101779	5.933611
856331	YPR201W	YPR201W	XVI	939922	941136	12.063182
852458	YBR161W	YBR161W	II	561634	562764	0.791852
855212	YMR174C	YMR174C	XIII	610159	610365	8.933364
856439	YHR043C	YHR043C	VIII	192805	193545	5.022735
851666	YDR092W	YDR092W	IV	629876	630605	1.989898
851742	YDR164C	YDR164C	IV	782041	784215	2.142063
852406	YBR109C	YBR109C	II	457919	458362	0.688137
855965	YPL138C	YPL138C	XVI	291366	292427	11.414626
854017	YOL148C	YOL148C	XV	45760	47574	10.077729
854734	YIL076W	YIL076W	IX	216658	217548	5.609231
852820	YGL060W	YGL060W	VII	390065	391990	4.129055
852690	YGL185C	YGL185C	VII	153167	154306	3.892157
856142	YPR030W	YPR030W	XVI	627880	631245	11.75114
853312	YJL129C	YJL129C	X	173599	177306	6.00606
854076	YOL078W	YOL078W	XV	181682	185212	10.213651
853576	YJR112W	YJR112W	X	637030	637635	6.469491
854783	YIL029C	YIL029C	IX	300829	301257	5.693402
856928	YER180C-A	YER180C-A	V	550865	551122	3.44282
854841	YIR023W	YIR023W	IX	399777	402689	5.79235
856638	YEL071W	YEL071W	V	16355	17845	2.90831
851628	YDR058C	YDR058C	IV	567723	568703	1.927745
853567	YJR103W	YJR103W	X	620754	622490	6.453215
856515	YHR115C	YHR115C	VIII	340109	341359	5.170039
855720	YNL012W	YNL012W	XIV	609686	611665	9.857322
852557	YBR255W	YBR255W	II	724456	726540	0.954674
853406	YJL044C	YJL044C	X	358300	359676	6.190761
851542	YDL020C	YDL020C	IV	415113	416708	1.775135
852504	YBR205W	YBR205W	II	633622	634836	0.86384
850993	YLR287C	YLR287C	XII	710991	712058	7.956019
851536	YDL025C	YDL025C	IV	405344	407206	1.765366
1466451	YBR296C-A	YBR296C-A	II	800123	800242	1.030341
853048	YGR145W	YGR145W	VII	781767	783890	4.520757
855763	YNR029C	YNR029C	XIV	677199	678488	9.924835
851980	YDR374C	YDR374C	IV	1223474	1224394	2.583496
856382	YHL007C	YHL007C	VIII	95118	97937	4.925048
853283	YJL157C	YJL157C	X	123836	126328	5.956297
853780	YKL082C	YKL082C	XI	281025	282329	6.859237
851320	YDL207W	YDL207W	IV	88248	89864	1.44827
851862	YDR270W	YDR270W	IV	1005675	1008689	2.365697
850451	YCR089W	YCR089W	III	267434	272263	1.310836
855258	YMR218C	YMR218C	XIII	703579	706887	9.026784
854256	YOR089C	YOR089C	XV	490196	490828	10.522165
855363	YMR315W	YMR315W	XIII	902800	903849	9.226005
855013	YMR001C	YMR001C	XIII	269019	271136	8.592224
851730	YDR152W	YDR152W	IV	765706	766503	2.125728
851407	YDL148C	YDL148C	IV	188154	190586	1.548176
854055	YOL098C	YOL098C	XV	132725	135838	10.164694
853607	YJR142W	YJR142W	X	697141	698169	6.529602
851126	YLR410W	YLR410W	XII	937541	940981	8.182569
854342	YOR171C	YOR171C	XV	652010	653884	10.683979
852237	YBL043W	YBL043W	II	136688	137461	0.366906
853418	YJL034W	YJL034W	X	381327	383375	6.213788
856653	YEL057C	YEL057C	V	45020	45721	2.936975
1466512	YNL130C-A	YNL130C-A	XIV	381245	381391	9.628881
854064	YOL089C	YOL089C	XV	150398	153490	10.182367
851271	YAR014C	YAR014C	I	166742	168871	0.166742
855616	YNL107W	YNL107W	XIV	420098	420778	9.667734
856411	YHR018C	YHR018C	VIII	140011	141402	4.969941
850786	YLR097C	YLR097C	XII	336231	337265	7.581259
851113	YLR397C	YLR397C	XII	912550	914892	8.157578
856640	YEL069C	YEL069C	V	21537	23231	2.913492
850811	YLR120C	YLR120C	XII	386511	388220	7.631539
851986	YDR379C-A	YDR379C-A	IV	1233278	1233517	2.5933
851048	YLR335W	YLR335W	XII	797430	799592	8.042458
855802	YNR065C	YNR065C	XIV	750350	753700	9.997986
855384	YNL332W	YNL332W	XIV	14832	15854	9.262468
853944	YKR070W	YKR070W	XI	573574	574632	7.151786
852873	YGL011C	YGL011C	VII	474489	475247	4.213479
853050	YGR147C	YGR147C	VII	786054	786920	4.525044
852924	YGR036C	YGR036C	VII	558149	558868	4.297139
853256	YJL183W	YJL183W	X	84068	85336	5.916529
855708	YNL023C	YNL023C	XIV	588263	591160	9.835899
854262	YOR095C	YOR095C	XV	503552	504328	10.535521
853488	YJR031C	YJR031C	X	486586	490812	6.319047
851115	YLR399C	YLR399C	XII	919536	921596	8.164564
854918	YML121W	YML121W	XIII	26930	27862	8.350135
852755	YGL122C	YGL122C	VII	278946	280523	4.017936
851804	YDR218C	YDR218C	IV	903781	905052	2.263803
851544	YDL018C	YDL018C	IV	422833	423510	1.782855
855109	YMR085W	YMR085W	XIII	437491	438789	8.760696
856475	YHR076W	YHR076W	VIII	251101	252225	5.081031
853379	YJL066C	YJL066C	X	314114	314872	6.146575
1466500	YMR105W-A	YMR105W-A	XIII	478064	478258	8.801269
852427	YBR130C	YBR130C	II	495592	496869	0.72581
853891	YKR021W	YKR021W	XI	479234	481981	7.057446
854019	YOL146W	YOL146W	XV	48864	49448	10.080833
854399	YOR224C	YOR224C	XV	760825	761265	10.792794
850515	YFL029C	YFL029C	VI	78055	79161	3.546884
854478	YOR302W	YOR302W	XV	882765	882842	10.914734
851229	YGL261C	YGL261C	VII	6290	6652	3.74528
852630	YGL261C	YGL261C	VII	6290	6652	3.74528
852163	YGL261C	YGL261C	VII	6290	6652	3.74528
851174	YLR453C	YLR453C	XII	1041799	1042986	8.286827
853540	YJR077C	YJR077C	X	577255	578190	6.409716
852119	YDR507C	YDR507C	IV	1462358	1465786	2.82238
852419	YBR122C	YBR122C	II	483970	484503	0.714188
850669	YLL057C	YLL057C	XII	25756	26994	7.270784
855257	YMR217W	YMR217W	XIII	701790	703367	9.024995
851561	YDL003W	YDL003W	IV	444683	446383	1.804705
851104	YLR388W	YLR388W	XII	898651	898821	8.143679
856320	YPR190C	YPR190C	XVI	917077	919041	12.040337
856063	YPL043W	YPL043W	XVI	469939	471996	11.593199
855793	YNR056C	YNR056C	XIV	731618	733303	9.979254
856668	YEL043W	YEL043W	V	70478	73348	2.962433
853886	YKR016W	YKR016W	XI	469717	471339	7.047929
852991	YGR099W	YGR099W	VII	687899	689965	4.426889
852937	YGR046W	YGR046W	VII	584895	586052	4.323885
1466438	YDR524C-B	YDR524C-B	IV	1489598	1489798	2.84962
850514	YFL030W	YFL030W	VI	76831	77988	3.54566
855344	YMR298W	YMR298W	XIII	863819	864271	9.187024
851977	YDR371W	YDR371W	IV	1219413	1220948	2.579435
852598	YBR295W	YBR295W	II	792849	796499	1.023067
855535	YNL186W	YNL186W	XIV	289498	291876	9.537134
850951	YLR249W	YLR249W	XII	636780	639914	7.881808
856832	YER096W	YER096W	V	351698	353236	3.243653
856737	YER017C	YER017C	V	189503	191788	3.081458
850486	YFL058W	YFL058W	VI	12929	13951	3.481758
854965	YML042W	YML042W	XIII	192788	194800	8.515993
856695	YEL019C	YEL019C	V	120498	121301	3.012453
851962	YDR359C	YDR359C	IV	1191936	1194884	2.551958
850530	YFL016C	YFL016C	VI	104701	106236	3.57353
851374	YDL180W	YDL180W	IV	135896	137539	1.495918
850844	YLR151C	YLR151C	XII	441715	442737	7.686743
856367	YHL019C	YHL019C	VIII	67731	69548	4.897661
1466453	YGL188C-A	YGL188C-A	VII	148824	148964	3.887814
855569	YNL153C	YNL153C	XIV	345669	346058	9.593305
855996	YPL108W	YPL108W	XVI	348446	348952	11.471706
855331	YMR287C	YMR287C	XIII	842436	845345	9.165641
855593	YNL130C	YNL130C	XIV	379558	380831	9.627194
850344	YCL016C	YCL016C	III	94621	95763	1.138023
852289	YBR004C	YBR004C	II	244366	245667	0.474584
854758	YIL053W	YIL053W	IX	255115	255867	5.647688
850964	YLR260W	YLR260W	XII	665844	667907	7.910872
856458	YHR061C	YHR061C	VIII	221534	222478	5.051464
855636	YNL088W	YNL088W	XIV	457704	461990	9.70534
850650	YLL010C	YLL010C	XII	129330	130613	7.374358
853130	YGR216C	YGR216C	VII	922633	924462	4.661623
852501	YBR202W	YBR202W	II	625772	628309	0.85599
856727	YER009W	YER009W	V	172115	172492	3.06407
851423	YDL133W	YDL133W	IV	222427	223740	1.582449
851195	YAL036C	YAL036C	I	75043	76152	0.075043
855333	YMR289W	YMR289W	XIII	848685	849809	9.17189
853933	YKR059W	YKR059W	XI	554987	556174	7.133199
853303	YKR059W	YKR059W	XI	554987	556174	7.133199
852938	YGR047C	YGR047C	VII	586392	589469	4.325382
853943	YKR069W	YKR069W	XI	571612	573393	7.149824
854460	YOR286W	YOR286W	XV	850280	850729	10.882249
1466464	YJL136W-A	YJL136W-A	X	156169	156252	5.98863
854211	YOR046C	YOR046C	XV	414459	415907	10.446428
855999	YPL105C	YPL105C	XVI	352863	355412	11.476123
851935	YDR335W	YDR335W	IV	1141168	1144842	2.50119
850824	YLR133W	YLR133W	XII	408445	410193	7.653473
855505	YNL216W	YNL216W	XIV	241689	244172	9.489325
851040	YLR329W	YLR329W	XII	786442	787333	8.03147
854706	YIL101C	YIL101C	IX	175307	177250	5.56788
851953	YDR351W	YDR351W	IV	1178666	1181260	2.538688
851404	YDL150W	YDL150W	IV	183343	184611	1.543365
852286	YBR001C	YBR001C	II	238941	241283	0.469159
853927	YKR053C	YKR053C	XI	534067	535281	7.112279
854686	YIL120W	YIL120W	IX	134417	136108	5.52699
855935	YPL168W	YPL168W	XVI	231217	232509	11.354477
850601	YFR040W	YFR040W	VI	234242	237250	3.703071
854570	YOR388C	YOR388C	XV	1071793	1072923	11.103762
854957	YML048W	YML048W	XIII	178426	179637	8.501631
854403	YOR228C	YOR228C	XV	766869	767777	10.798838
853153	YGR238C	YGR238C	VII	966039	968687	4.705029
850649	YLL011W	YLL011W	XII	127523	128992	7.372551
856129	YPR018W	YPR018W	XVI	594476	596296	11.717736
854037	YOL112W	YOL112W	XV	106710	108188	10.138679
853199	YGR282C	YGR282C	VII	1057783	1058724	4.796773
856841	YER104W	YER104W	V	366802	367428	3.258757
854309	YOR141C	YOR141C	XV	589942	592587	10.621911
850326	YCL031C	YCL031C	III	64675	65568	1.108077
855615	YNL108C	YNL108C	XIV	419014	419826	9.66665
851100	YLR384C	YLR384C	XII	888851	892900	8.133879
853662	YKL218C	YKL218C	XI	17359	18339	6.595571
3799968	YCL048W-A	YCL048W-A	III	41488	41727	1.08489
851377	YDL177C	YDL177C	IV	141209	141721	1.501231
853467	YJR010C-A	YJR010C-A	X	458077	458361	6.290538
855291	YMR250W	YMR250W	XIII	770801	772558	9.094006
853989	YOL131W	YOL131W	XV	73031	73357	10.105
856255	YPR137W	YPR137W	XVI	802359	804080	11.925619
850900	YLR203C	YLR203C	XII	550650	551960	7.795678
855882	YPL219W	YPL219W	XVI	136750	138228	11.26001
852159	YBL113C	YBL113C	II	280	2658	0.230498
1466504	YMR230W-A	YMR230W-A	XIII	733268	733456	9.056473
855469	YNL252C	YNL252C	XIV	171441	172286	9.419077
851751	YDR171W	YDR171W	IV	806621	807748	2.166643
851968	YDR364C	YDR364C	IV	1202843	1204210	2.562865
852591	YBR288C	YBR288C	II	778012	779463	1.00823
853687	YKL167C	YKL167C	XI	133721	134134	6.711933
850377	YCR018C	YCR018C	III	148238	148903	1.19164
852585	YBR282W	YBR282W	II	768240	768680	0.998458
853490	YJR033C	YJR033C	X	492378	496451	6.324839
856797	YER067W	YER067W	V	292066	292551	3.184021
851904	YDR309C	YDR309C	IV	1079048	1080199	2.43907
856839	YBL072C	YBL072C	II	88523	89125	0.318741
852206	YBL072C	YBL072C	II	88523	89125	0.318741
850502	YFL041W	YFL041W	VI	49139	51007	3.517968
854022	YOL143C	YOL143C	XV	54595	55104	10.086564
851110	YLR394W	YLR394W	XII	907950	909398	8.152978
850449	YCR087C-A	YCR087C-A	III	264006	264467	1.307408
852399	YBR103W	YBR103W	II	447709	449316	0.677927
854343	YOR172W	YOR172W	XV	654210	656570	10.686179
851359	YDL239C	YDL239C	IV	26403	28775	1.386425
853377	YJL068C	YJL068C	X	313016	313915	6.145477
851399	YDL156W	YDL156W	IV	174918	176486	1.53494
852404	YBR107C	YBR107C	II	453793	454530	0.684011
853332	YJL112W	YJL112W	X	205305	207449	6.037766
855154	YMR124W	YMR124W	XIII	514456	517287	8.837661
852257	YBL024W	YBL024W	II	172534	174588	0.402752
855359	YMR311C	YMR311C	XIII	896914	897603	9.220119
853715	YKL142W	YKL142W	XI	178515	179174	6.756727
853410	YJL039C	YJL039C	X	368748	373799	6.201209
854320	YOR149C	YOR149C	XV	609838	611388	10.641807
1466437	YDR524W-C	YDR524W-C	IV	1489403	1489492	2.849425
853259	YJL180C	YJL180C	X	87583	88560	5.920044
850708	YLR021W	YLR021W	XII	183623	184162	7.428651
852486	YBR188C	YBR188C	II	603685	604107	0.833903
853294	YJL147C	YJL147C	X	141419	142567	5.97388
856078	YPL029W	YPL029W	XVI	495506	497719	11.618766
853079	YGR169C	YGR169C	VII	834689	835903	4.573679
851171	YLR450W	YLR450W	XII	1032627	1035764	8.277655
855372	YMR322C	YMR322C	XIII	918366	919079	9.241571
851474	YDL085W	YDL085W	IV	303211	304848	1.663233
1466413	YLR157W-E	YLR157W-E	XII	481873	482037	7.726901
853580	YJR116W	YJR116W	X	640825	641664	6.473286
851894	YDR300C	YDR300C	IV	1061505	1062791	2.421527
852955	YGR063C	YGR063C	VII	617516	617824	4.356506
855990	YPL113C	YPL113C	XVI	335953	337143	11.459213
853858	YKL011C	YKL011C	XI	420155	421216	6.998367
851106	YLR390W	YLR390W	XII	903066	903404	8.148094
851386	YDL168W	YDL168W	IV	159604	160764	1.519626
855911	YPL190C	YPL190C	XVI	185317	187725	11.308577
853697	YKL160W	YKL160W	XI	153269	153706	6.731481
855835	YPL241C	YPL241C	XVI	95372	96258	11.218632
856465	YHR068W	YHR068W	VIII	232133	233296	5.062063
853172	YGR256W	YGR256W	VII	1004624	1006102	4.743614
854000	YOL164W	YOL164W	XV	6175	8115	10.038144
850998	YLR291C	YLR291C	XII	718317	719462	7.963345
856084	YPL023C	YPL023C	XVI	504339	506312	11.627599
853428	YJL025W	YJL025W	X	393967	395511	6.226428
853713	YKL144C	YKL144C	XI	175843	176481	6.754055
854920	YML119W	YML119W	XIII	30611	31684	8.353816
854175	YOR011W	YOR011W	XV	349679	353863	10.381648
852847	YGL036W	YGL036W	VII	428601	431330	4.167591
853810	YKL055C	YKL055C	XI	335321	336157	6.913533
852203	YBL075C	YBL075C	II	84499	86448	0.314717
856232	YPR116W	YPR116W	XVI	758648	759481	11.881908
856768	YER044C-A	YER044C-A	V	238460	239774	3.130415
